"pid","lat","lon"
11303,41.3109419,-72.9198291
11304,41.3110596,-72.9197555
11305,41.3111738,-72.9196479
11306,41.3112783,-72.9195807
11307,41.3114012,-72.9194657
11308,41.3114012,-72.9194657
11309,41.3115203,-72.9194017
11310,41.3115969,-72.9194039
11311,41.3116594,-72.9193445
11312,41.3117126,-72.9193014
11313,41.3117664,-72.9192649
11314,41.3118322,-72.9192075
11315,41.311655,-72.9190269
11316,41.3116242,-72.9189709
11317,41.3115879,-72.9189135
11318,41.3115417,-72.9188607
11319,41.3115054,-72.9188054
11320,41.3114301,-72.9187475
11321,41.3113225,-72.9186689
11322,41.3111284,-72.918626
11323,41.3110554,-72.9183759
11324,41.3112181,-72.9180923
11325,41.3109611,-72.9182481
11326,41.3112181,-72.9180923
11327,41.3104063,-72.9181783
11328,41.310644,-72.9190859
11329,41.310227,-72.918674
11330,41.3106518,-72.9195426
11331,41.3107141,-72.9196122
11332,41.3151451,-72.910478
11333,41.3158793,-72.9160965
11334,41.3157142,-72.9158603
11335,41.3156429,-72.9157425
11336,41.315603,-72.915593
11337,41.315516,-72.9154399
11338,41.3154446,-72.9152812
11339,41.3153635,-72.9151046
11340,41.3152336,-72.9152021
11341,41.3151528,-72.9152648
11342,41.3147094,-72.9153804
11343,41.314941,-72.9154458
11344,41.3150195,-72.915627
11345,41.3151038,-72.9157519
11346,41.3151818,-72.9159106
11347,41.3152468,-72.9160643
11348,41.315381,-72.916165
11349,41.3154288,-72.9164663
11350,41.3155796,-72.9163849
11351,41.3155796,-72.9163849
11352,41.3155796,-72.9163849
11353,41.3156813,-72.9162613
11354,41.3157599,-72.9161806
11355,41.3152231,-72.9148155
11356,41.3151765,-72.914713
11357,41.3150963,-72.914574
11358,41.3150229,-72.9144261
11359,41.314875,-72.914308
11360,41.314802,-72.9141549
11361,41.314793,-72.9139638
11362,41.3147211,-72.9138179
11363,41.3146643,-72.9136423
11364,41.314514,-72.913579
11365,41.314486,-72.9133938
11366,41.3144392,-72.9132208
11367,NA,NA
11368,41.3143543,-72.9130915
11369,41.3142958,-72.9129359
11370,41.3142338,-72.91277
11371,41.314055,-72.912694
11372,41.3138644,-72.9129666
11373,41.313791,-72.913113
11374,41.3136495,-72.9131653
11375,41.313831,-72.9134185
11376,41.3138678,-72.9134973
11377,41.3138848,-72.9135205
11378,41.3139128,-72.9135718
11379,41.3139584,-72.9136287
11380,41.3139805,-72.9137364
11381,41.3140442,-72.9138354
11382,41.3141758,-72.9139932
11383,41.3142095,-72.91415
11384,41.3142839,-72.9142612
11385,41.3143742,-72.9143924
11386,41.314486,-72.914424
11387,41.314535,-72.914513
11388,41.314604,-72.91464
11389,41.314673,-72.914773
11390,41.3146952,-72.9149745
11391,41.314778,-72.915153
11392,41.3149981,-72.9149822
11393,41.314997,-72.914977
11394,41.315168,-72.916576
11395,41.3149956,-72.9163761
11396,41.3149315,-72.9162488
11397,41.3148542,-72.9161163
11398,41.3148051,-72.9159773
11399,41.3147307,-72.9158424
11400,41.3146581,-72.9156707
11401,41.314422,-72.9158721
11402,41.3142243,-72.9159764
11403,41.3142693,-72.9160716
11404,41.3143551,-72.9161631
11405,41.3143876,-72.9163287
11406,41.314474,-72.916426
11407,41.3144907,-72.9164957
11408,41.3145219,-72.9165593
11409,41.3145824,-72.9166937
11410,41.3146182,-72.9168031
11411,41.3146767,-72.9170319
11412,41.3147672,-72.9170025
11413,41.314825,-72.9168399
11414,41.314938,-72.916751
11415,41.3150199,-72.91669
11416,41.315067,-72.916651
11417,41.315114,-72.9166149
11418,41.3144764,-72.9153534
11419,41.3144256,-72.9152711
11420,41.3143981,-72.9151705
11421,41.314343,-72.9151016
11422,41.3142588,-72.9150515
11423,41.314161,-72.9149769
11424,41.3141349,-72.9148072
11425,41.314064,-72.9146424
11426,41.3139893,-72.9145087
11427,41.313834,-72.914441
11428,41.3138403,-72.9142572
11429,41.3137895,-72.9141426
11430,41.313669,-72.914151
11431,41.3137006,-72.9139675
11432,41.3136134,-72.9138192
11433,41.3147094,-72.9153804
11434,41.3134436,-72.9134699
11435,41.3133562,-72.9136043
11436,41.3133107,-72.9137322
11437,41.3132615,-72.9138132
11438,41.3132013,-72.9138968
11439,41.3131458,-72.9140091
11440,41.313067,-72.9141043
11441,41.3129816,-72.9142187
11442,41.3131624,-72.9144425
11443,41.3132472,-72.9145076
11444,41.3132996,-72.9145796
11445,41.313434,-72.914614
11446,41.313473,-72.9148422
11447,41.3135609,-72.9149869
11448,41.3136548,-72.9151098
11449,41.3137586,-72.9152425
11450,41.3138134,-72.9153518
11451,41.3138733,-72.9154197
11452,41.3139328,-72.9155202
11453,41.3139923,-72.9156126
11454,41.3140796,-72.9157256
11455,41.3142089,-72.9155578
11456,41.3143049,-72.9154826
11457,41.3144765,-72.9171995
11458,41.3143717,-72.9170008
11459,41.3142984,-72.9168811
11460,41.3141933,-72.916789
11461,41.3141341,-72.9166391
11462,41.3140824,-72.9165327
11463,41.3140832,-72.9165317
11464,41.3140583,-72.9164489
11465,41.3139238,-72.9162471
11466,41.3138932,-72.916133
11467,41.3138045,-72.9160512
11468,41.3137428,-72.9158765
11469,41.3136878,-72.9158028
11470,41.3136266,-72.9156983
11471,41.3134609,-72.91567
11472,41.3134448,-72.9154872
11473,41.313422,-72.9154545
11474,41.3133545,-72.9153933
11475,41.3133127,-72.9152931
11476,41.3132886,-72.9152584
11477,41.3132516,-72.9152193
11478,41.3132279,-72.915184
11479,41.3140237,-72.9159608
11480,41.3131322,-72.9151173
11481,41.31304,-72.9149699
11482,41.3129578,-72.9148126
11483,41.3127928,-72.9145574
11484,41.3126612,-72.9147941
11485,41.3126432,-72.9151656
11486,41.3131683,-72.9162789
11487,41.3132819,-72.9164
11488,41.3133808,-72.9165262
11489,41.3134104,-72.916585
11490,41.3134471,-72.9166503
11491,41.3134906,-72.9167074
11492,41.3134906,-72.9167074
11493,41.3136132,-72.9168254
11494,41.3136805,-72.9169905
11495,41.3137617,-72.9171154
11496,41.3138177,-72.9172886
11497,41.3139742,-72.9175702
11498,41.3140983,-72.9174955
11499,41.3142029,-72.917406
11500,41.3142857,-72.9172891
11501,41.3143752,-72.9172301
11502,41.3129207,-72.9135698
11503,41.312748,-72.913738
11504,41.3126865,-72.9139024
11505,41.3126312,-72.9139934
11506,41.3125752,-72.9140838
11507,41.3125202,-72.9141579
11508,41.3124723,-72.9142762
11509,41.3123916,-72.9143629
11510,41.3123007,-72.9145268
11511,41.3122201,-72.914652
11512,41.312145,-72.9147537
11513,41.3139168,-72.9120635
11514,41.3135681,-72.9125268
11515,41.3131607,-72.9130737
11516,36.3593017,-119.638152
11517,36.3593017,-119.638152
11518,36.3593017,-119.638152
11519,36.3593017,-119.638152
11520,36.3593017,-119.638152
11521,36.3593017,-119.638152
11522,36.3593017,-119.638152
11523,36.3593017,-119.638152
11524,36.3593017,-119.638152
11525,36.3593017,-119.638152
11526,41.317605,-72.914253
11527,41.3175777,-72.9140481
11528,41.317425,-72.913967
11529,41.317389,-72.9138
11530,41.317412,-72.913678
11531,NA,NA
11532,41.3173302,-72.9134703
11533,41.317273,-72.9133806
11534,41.3172469,-72.9132811
11535,41.3171674,-72.9131717
11536,41.3171512,-72.9130579
11537,41.3170336,-72.912911
11538,41.316866,-72.912808
11539,41.3168859,-72.912598
11540,41.3159722,-72.9097061
11541,41.316847,-72.912524
11542,41.3169633,-72.912356
11543,41.3167894,-72.9123208
11544,41.3167406,-72.9122201
11545,41.3166822,-72.9120433
11546,41.3165702,-72.9119693
11547,41.3164732,-72.9117326
11548,41.3164373,-72.9116015
11549,41.316292,-72.911624
11550,41.3163788,-72.9114522
11551,41.3163319,-72.9113395
11552,41.316146,-72.91131
11553,41.3162317,-72.9110901
11554,41.3161763,-72.911007
11555,41.3161239,-72.9108941
11556,41.3160781,-72.9107659
11557,41.3160151,-72.9106688
11558,41.315911,-72.91061
11559,41.31586,-72.910509
11560,41.3158566,-72.910364
11561,41.3158199,-72.9102327
11562,41.315755,-72.910158
11563,41.3157202,-72.9099285
11564,41.3156546,-72.9100159
11565,41.3155944,-72.9100947
11566,41.3155618,-72.9102247
11567,41.3154844,-72.9103102
11568,41.315425,-72.910487
11569,41.3155444,-72.9106545
11570,41.3156062,-72.9107492
11571,41.3156587,-72.9108342
11572,41.3156928,-72.9109599
11573,41.3157293,-72.9110529
11574,41.3157805,-72.9111459
11575,41.3158306,-72.9112419
11576,41.3158856,-72.9113607
11577,41.3153103,-72.9106896
11578,41.3152283,-72.9107661
11579,41.3151681,-72.9108432
11580,41.315115,-72.9109131
11581,41.3153197,-72.9111836
11582,41.3153603,-72.9112936
11583,41.3154285,-72.9114246
11584,41.3154682,-72.9115049
11585,41.315534,-72.9116275
11586,41.3156331,-72.9117951
11587,41.3156882,-72.9119468
11588,41.3157537,-72.912055
11589,41.3157991,-72.9121652
11590,41.315963,-72.91217
11591,41.316018,-72.912283
11592,41.3159644,-72.9125025
11593,41.3159951,-72.9125938
11594,41.316159,-72.9125679
11595,41.316212,-72.912673
11596,41.3160628,-72.9131307
11597,41.3161541,-72.9128939
11598,41.3171531,-72.9154541
11599,41.316345,-72.912964
11600,41.316392,-72.913048
11601,41.316486,-72.913173
11602,41.316487,-72.913359
11603,41.3165849,-72.9136367
11604,41.3166445,-72.9138543
11605,41.3167294,-72.9139973
11606,41.3168231,-72.9141424
11607,41.3168591,-72.9143192
11608,41.317049,-72.914124
11609,41.317057,-72.9144029
11610,41.3170039,-72.9146205
11611,41.3170757,-72.9147405
11612,41.317237,-72.914991
11613,41.3174009,-72.914716
11614,NA,NA
11615,41.316741,-72.915305
11616,41.3166146,-72.9149006
11617,41.3165504,-72.9147905
11618,41.316394,-72.914708
11619,41.316424,-72.9144714
11620,41.3163525,-72.9143121
11621,41.316325,-72.9141913
11622,41.3162778,-72.9140969
11623,41.3161911,-72.9140064
11624,41.3161419,-72.9139109
11625,41.3161154,-72.9137854
11626,41.3160303,-72.9136972
11627,41.3160158,-72.9135708
11628,41.315886,-72.913567
11629,41.315841,-72.91347
11630,41.3158743,-72.9133133
11631,41.3158316,-72.9131981
11632,41.31568,-72.913139
11633,41.3157054,-72.9129398
11634,41.3156375,-72.9128237
11635,41.315494,-72.912755
11636,41.3155154,-72.9125681
11637,41.3154734,-72.9124852
11638,41.3153828,-72.9123578
11639,41.315255,-72.912255
11640,41.3152814,-72.9120495
11641,41.3152185,-72.9119208
11642,41.3151699,-72.9118043
11643,41.3151041,-72.9117108
11644,41.3150732,-72.9115792
11645,41.3150352,-72.9114568
11646,41.3149303,-72.9111578
11647,41.3149174,-72.9113675
11648,41.3147966,-72.9113404
11649,41.3148211,-72.911606
11650,40.7487599,-111.8891854
11651,41.6655207,-88.0004322
11652,41.6653292,-88.0004309
11653,43.9709441,-75.8965253
11654,40.2804273,-111.6882114
11655,40.3136347,-111.7017654
11656,40.7487599,-111.8891854
11657,41.6655207,-88.0004322
11658,41.6653292,-88.0004309
11659,43.9709441,-75.8965253
11660,40.2804273,-111.6882114
11661,41.3143657,-72.9120321
11662,41.3143301,-72.9121329
11663,41.314542,-72.912333
11664,41.314604,-72.912447
11665,41.3146625,-72.9125579
11666,41.31473,-72.9127252
11667,41.3148125,-72.9129088
11668,41.3148722,-72.9130862
11669,41.3149146,-72.9132129
11670,NA,NA
11671,41.3151653,-72.9135266
11672,41.31533,-72.913635
11673,41.315406,-72.913797
11674,41.315484,-72.913965
11675,41.315582,-72.914165
11676,41.3155935,-72.9144674
11677,41.315831,-72.914579
11678,41.31579,-72.914832
11679,41.315905,-72.91493
11680,41.3159769,-72.915078
11681,41.3160286,-72.9153236
11682,41.316027,-72.915557
11683,41.31614,-72.9158552
11684,NA,NA
11685,41.31637,-72.91543
11686,41.3165756,-72.9158413
11687,41.3147103,-72.9108473
11688,41.3144063,-72.9113003
11689,41.3151451,-72.910478
11690,41.3178896,-72.9135469
11691,41.3178896,-72.9135469
11692,41.318489,-72.9139579
11693,41.318705,-72.913799
11694,41.318472,-72.913528
11695,41.3184549,-72.9132412
11696,41.3184421,-72.9131162
11697,41.3183572,-72.9129643
11698,41.3184022,-72.9127519
11699,41.3182142,-72.9126713
11700,41.3181612,-72.9125199
11701,41.3181008,-72.9123998
11702,41.3180183,-72.9122131
11703,41.3179084,-72.9119887
11704,41.3173884,-72.9124324
11705,41.3171443,-72.9120942
11706,41.3173771,-72.9118544
11707,41.3174655,-72.9118097
11708,41.317564,-72.911716
11709,41.3177682,-72.9116206
11710,41.3177259,-72.9115214
11711,41.3176802,-72.9114019
11712,41.3176311,-72.9112754
11713,41.3175227,-72.9111387
11714,41.3174842,-72.9109375
11715,41.317282,-72.911263
11716,41.3171527,-72.9112146
11717,41.3168283,-72.9114698
11718,41.3169103,-72.9116037
11719,41.3169663,-72.9117261
11720,41.3170221,-72.9118351
11721,41.3170642,-72.9119689
11722,41.3190467,-72.9136917
11723,41.319171,-72.913453
11724,41.319111,-72.913077
11725,41.3193774,-72.9133992
11726,41.3194987,-72.9133092
11727,41.319611,-72.9132411
11728,41.3143658,-73.0784793
11729,41.4609394,-72.6815777
11730,41.4609637,-72.6815489
11731,41.2231872,-73.0469139
11732,41.4988918,-72.9776663
11733,41.4991774,-72.9787156
11734,41.314435,-73.0786846
11735,41.3147465,-73.0789866
11736,41.3147644,-73.0791244
11737,41.3148851,-73.0791261
11738,41.3149398,-73.0793586
11739,41.315113,-73.0795873
11740,41.318801,-72.911321
11741,41.318712,-72.9114075
11742,41.3186106,-72.9114597
11743,41.3184772,-72.9115853
11744,41.3183586,-72.9116896
11745,41.3182861,-72.911747
11746,41.3181716,-72.9117617
11747,41.3183797,-72.9120998
11748,41.3184287,-72.9121954
11749,41.3184872,-72.9122964
11750,41.318513,-72.9124259
11751,41.3185526,-72.9125306
11752,41.3186353,-72.9126599
11753,41.3187117,-72.9128053
11754,41.3187677,-72.9129626
11755,41.318864,-72.9131179
11756,41.3188998,-72.9132678
11757,41.3180177,-72.9111528
11758,41.3182448,-72.911206
11759,41.3183246,-72.9111366
11760,41.3184072,-72.9110754
11761,41.3185296,-72.9109907
11762,41.318646,-72.9109014
11763,41.318732,-72.9108435
11764,41.318789,-72.9106709
11765,41.318885,-72.910604
11766,41.3190177,-72.9106043
11767,41.3191053,-72.9105321
11768,41.3192244,-72.9104267
11769,41.3193357,-72.9103489
11770,41.3194474,-72.9102652
11771,41.3195379,-72.9101997
11772,41.3196286,-72.9101325
11773,41.3193942,-72.9094997
11774,41.3192408,-72.9095947
11775,41.3191794,-72.9096799
11776,41.3190977,-72.909736
11777,41.3190148,-72.9097721
11778,41.3189083,-72.9098724
11779,41.31882,-72.9099526
11780,41.3187467,-72.9100166
11781,41.3186651,-72.9100608
11782,41.3185877,-72.9101186
11783,41.3184769,-72.9102623
11784,41.3183625,-72.9103426
11785,41.3182432,-72.9104334
11786,41.318129,-72.910525
11787,41.3180498,-72.9104898
11788,41.318069,-72.910573
11789,41.3179935,-72.9105675
11790,41.3178805,-72.9106679
11791,41.3178223,-72.9107221
11792,41.3177552,-72.910766
11793,41.3178618,-72.9110197
11794,41.3198737,-72.9130378
11795,41.3200064,-72.9129106
11796,41.320132,-72.912832
11797,41.320253,-72.912741
11798,41.320371,-72.912653
11799,41.3201834,-72.9124364
11800,41.3201551,-72.9122412
11801,41.3200951,-72.9121202
11802,41.32003,-72.9120367
11803,41.3199695,-72.9118669
11804,41.3199251,-72.9117435
11805,41.319798,-72.911623
11806,41.3197792,-72.9114217
11807,41.3197306,-72.9112931
11808,41.3196598,-72.9111501
11809,NA,NA
11810,41.3194543,-72.9108561
11811,41.319359,-72.9109231
11812,41.3192657,-72.9109751
11813,41.4629037,-72.6799722
11814,41.4627207,-72.6801157
11815,41.4625379,-72.6802596
11816,41.3980752,-73.0668658
11817,41.4619891,-72.6806906
11818,41.4616239,-72.6809791
11819,41.4614428,-72.6811265
11820,41.3143556,-73.0791454
11821,41.4610947,-72.681446
11822,41.2225418,-73.055698
11823,41.2226725,-73.0556438
11824,41.3976283,-73.0621538
11825,41.2224971,-73.0551562
11826,41.3213388,-72.9118766
11827,41.321452,-72.9118361
11828,41.3215284,-72.9117691
11829,41.3216254,-72.9117143
11830,41.3217259,-72.9116203
11831,41.3218316,-72.9115346
11832,41.3216632,-72.9112213
11833,41.3216018,-72.9111378
11834,41.3215682,-72.9110479
11835,41.3215537,-72.9109498
11836,41.3215106,-72.9108771
11837,41.321463,-72.9107016
11838,NA,NA
11839,41.3214047,-72.9105438
11840,NA,NA
11841,41.3212248,-72.9102437
11842,41.321204,-72.9101604
11843,41.3211699,-72.9100686
11844,41.3211237,-72.9099731
11845,41.3210193,-72.9096133
11846,41.3209484,-72.909701
11847,41.3208572,-72.909775
11848,41.3207606,-72.9098383
11849,41.3206836,-72.9099027
11850,41.3205881,-72.9099518
11851,41.3205,-72.9100283
11852,41.3206927,-72.9103236
11853,41.3207269,-72.9104167
11854,41.3207604,-72.9105239
11855,41.3208107,-72.9106105
11856,41.3208505,-72.9107333
11857,41.3209267,-72.9108571
11858,41.3209782,-72.9109968
11859,41.3210262,-72.9111067
11860,41.3211035,-72.9112369
11861,41.3211502,-72.9113757
11862,41.3212142,-72.9114452
11863,41.3212276,-72.9116587
11864,41.320574,-72.912389
11865,41.3207254,-72.9123836
11866,41.3208345,-72.9123003
11867,41.3209553,-72.9122149
11868,41.3210989,-72.912119
11869,41.3209938,-72.9118403
11870,41.3209188,-72.9117358
11871,41.3208743,-72.9116533
11872,41.3208392,-72.9115916
11873,41.3208149,-72.911472
11874,41.3207361,-72.9113136
11875,41.3206468,-72.9111852
11876,41.3206071,-72.9110899
11877,NA,NA
11878,41.3205135,-72.9108802
11879,41.320472,-72.9107687
11880,41.320368,-72.910697
11881,41.32032,-72.910592
11882,41.3202941,-72.9102109
11883,41.3202048,-72.9102428
11884,41.3201211,-72.9103184
11885,41.3200333,-72.9103735
11886,41.3199502,-72.910449
11887,41.3198632,-72.910511
11888,41.3198,-72.910666
11889,41.3199337,-72.9108856
11890,41.3200145,-72.9109879
11891,41.3200651,-72.9111288
11892,41.320125,-72.9112537
11893,41.3201885,-72.911366
11894,41.3202267,-72.9115051
11895,41.3202801,-72.911624
11896,41.3203352,-72.9117228
11897,41.3203838,-72.9118553
11898,41.3204566,-72.9120182
11899,41.3227366,-72.9169683
11900,41.3226385,-72.916665
11901,41.3222359,-72.916178
11902,38.3785712,-75.5916133
11903,38.3785712,-75.5916133
11904,38.3785712,-75.5916133
11905,38.3785712,-75.5916133
11906,38.3785712,-75.5916133
11907,38.3785712,-75.5916133
11908,38.3785712,-75.5916133
11909,38.3785712,-75.5916133
11910,38.3785712,-75.5916133
11911,38.3785712,-75.5916133
11912,40.64936,-74.188169
11913,38.3785712,-75.5916133
11914,38.3785712,-75.5916133
11915,38.3785712,-75.5916133
11916,38.3785712,-75.5916133
11917,38.3785712,-75.5916133
11918,38.3785712,-75.5916133
11919,38.3785712,-75.5916133
11920,38.3785712,-75.5916133
11921,38.3785712,-75.5916133
11922,38.3785712,-75.5916133
11923,38.3785712,-75.5916133
11924,38.3785712,-75.5916133
11925,38.3785712,-75.5916133
11926,38.3785712,-75.5916133
11927,38.3785712,-75.5916133
11928,38.3785712,-75.5916133
11929,41.321702,-72.9155849
11930,41.3238925,-72.913687
11931,41.321244,-72.91589
11932,36.8902089,-80.2976691
11933,36.890315,-80.2972024
11934,41.32158,-72.9174139
11935,41.3218776,-72.9173998
11936,41.322047,-72.917202
11937,41.3223554,-72.9170886
11938,41.3226088,-72.9171013
11939,41.321334,-72.914891
11940,41.3211609,-72.914704
11941,41.321078,-72.914582
11942,41.321017,-72.914447
11943,41.3210118,-72.9142653
11944,41.320943,-72.9140982
11945,41.320823,-72.913994
11946,41.320759,-72.913832
11947,41.3207477,-72.9136226
11948,41.320638,-72.913299
11949,41.320501,-72.913396
11950,41.320329,-72.913522
11951,41.320158,-72.913652
11952,41.2229724,-73.0546771
11953,41.2228643,-73.0541601
11954,41.4605153,-72.6823444
11955,41.4604986,-72.6823816
11956,41.2229573,-73.0536642
11957,41.4604508,-72.6824937
11958,41.4604057,-72.6826091
11959,41.4603905,-72.682648
11960,36.8899959,-80.2985889
11961,41.32093,-72.915277
11962,41.321077,-72.91506
11963,41.32121,-72.9149769
11964,41.3235155,-72.9165931
11965,41.323349,-72.9160969
11966,41.3232969,-72.915902
11967,41.32325,-72.915715
11968,41.3232027,-72.9154815
11969,41.3231603,-72.9152249
11970,41.323073,-72.915056
11971,41.323019,-72.914867
11972,41.322975,-72.914695
11973,41.3229309,-72.914519
11974,41.322614,-72.91471
11975,41.322656,-72.914886
11976,41.3227059,-72.915061
11977,41.322754,-72.9152329
11978,41.322804,-72.915441
11979,41.3228579,-72.91565
11980,41.322903,-72.915832
11981,41.3229499,-72.9160312
11982,41.3229597,-72.9162553
11983,41.3229787,-72.9164344
11984,41.3230982,-72.9167974
11985,41.3233117,-72.9167094
11986,41.3228606,-72.9140359
11987,41.3227871,-72.9138834
11988,41.3227178,-72.91372
11989,41.3226473,-72.9135852
11990,41.3226029,-72.913471
11991,41.322529,-72.913319
11992,41.3224728,-72.9131597
11993,41.3224063,-72.9130114
11994,41.3223253,-72.912862
11995,41.3222313,-72.9126939
11996,41.3221817,-72.912533
11997,41.3221289,-72.9124098
11998,41.322087,-72.912114
11999,41.3219939,-72.912182
12000,41.321903,-72.912253
12001,41.3217991,-72.9122785
12002,41.3215782,-72.9124697
12003,41.3217489,-72.912683
12004,41.3218094,-72.9128126
12005,41.321907,-72.912961
12006,41.321975,-72.913122
12007,41.322044,-72.913278
12008,41.322105,-72.91342
12009,41.322165,-72.913563
12010,41.322225,-72.913702
12011,41.322288,-72.913833
12012,41.322347,-72.913967
12013,41.322347,-72.914266
12014,41.32247,-72.914191
12015,41.322593,-72.91412
12016,41.322086,-72.914418
12017,41.321892,-72.9142169
12018,41.3216931,-72.9132579
12019,41.321759,-72.913911
12020,41.321691,-72.913753
12021,41.321621,-72.913593
12022,41.321553,-72.913436
12023,41.321485,-72.9132769
12024,41.321418,-72.913117
12025,41.32138,-72.9129449
12026,41.321353,-72.9127925
12027,41.3213037,-72.9125864
12028,41.3211811,-72.9126769
12029,41.321128,-72.912919
12030,41.32101,-72.913005
12031,41.320837,-72.912982
12032,41.3209351,-72.9132127
12033,41.321112,-72.913345
12034,41.321179,-72.9135079
12035,41.321248,-72.913668
12036,41.321316,-72.913824
12037,41.3213859,-72.913983
12038,41.321454,-72.914143
12039,41.321516,-72.9142789
12040,41.321576,-72.914422
12041,41.3216055,-72.9147335
12042,41.321708,-72.914662
12043,41.3218279,-72.914587
12044,41.321954,-72.914511
12045,41.3238865,-72.9164773
12046,41.323999,-72.91619
12047,41.324194,-72.916212
12048,41.324394,-72.916208
12049,41.324273,-72.9158829
12050,41.324173,-72.91573
12051,41.324126,-72.915578
12052,41.324078,-72.915389
12053,41.324029,-72.915209
12054,41.3240622,-72.9149853
12055,41.323936,-72.9148699
12056,41.323894,-72.914702
12057,41.323865,-72.914563
12058,NA,NA
12059,41.323717,-72.914195
12060,41.323339,-72.914273
12061,41.323386,-72.914455
12062,41.323475,-72.914608
12063,41.3235249,-72.9147909
12064,41.323574,-72.914978
12065,41.32362,-72.9151459
12066,41.323668,-72.915327
12067,NA,NA
12068,41.3237164,-72.9157532
12069,41.3237443,-72.9159626
12070,41.323799,-72.9161954
12071,41.324711,-72.916009
12072,41.324872,-72.91593
12073,41.3250389,-72.915849
12074,41.32513,-72.915538
12075,41.325361,-72.915696
12076,41.325517,-72.915621
12077,41.325664,-72.915553
12078,41.325837,-72.91547
12079,41.32564,-72.915142
12080,41.32557,-72.914947
12081,41.325561,-72.914716
12082,41.325506,-72.91451
12083,41.325456,-72.914323
12084,41.325263,-72.914636
12085,41.3250957,-72.9145715
12086,41.324975,-72.914771
12087,41.325269,-72.915187
12088,41.3247874,-72.9147238
12089,41.3246599,-72.9147732
12090,41.324458,-72.914952
12091,41.3245595,-72.9152312
12092,41.324702,-72.91538
12093,41.324748,-72.915563
12094,41.324253,-72.914347
12095,41.324392,-72.914282
12096,41.324541,-72.914211
12097,41.3246899,-72.91414
12098,41.324802,-72.914017
12099,41.324938,-72.913953
12100,41.325074,-72.91389
12101,41.3253557,-72.9139394
12102,41.3253338,-72.9136915
12103,41.325247,-72.913529
12104,41.325199,-72.913331
12105,41.325156,-72.913145
12106,41.324928,-72.913426
12107,41.32477,-72.913515
12108,41.32464,-72.9136149
12109,41.324528,-72.913714
12110,41.324402,-72.913786
12111,41.324274,-72.9138569
12112,41.32414,-72.913931
12113,41.326257,-72.915115
12114,41.326257,-72.915115
12115,41.32654,-72.9151077
12116,41.32667,-72.915021
12117,41.3268,-72.914961
12118,41.326918,-72.914855
12119,NA,NA
12120,41.327201,-72.91472
12121,41.327408,-72.914622
12122,41.327641,-72.914512
12123,41.327641,-72.914512
12124,41.3278201,-72.9148762
12125,41.3278201,-72.9148762
12126,29.9486327,-90.0409302
12127,29.9486327,-90.0409302
12128,41.327835,-72.91432
12129,41.328085,-72.914301
12130,41.3278379,-72.9133641
12131,41.3277519,-72.913586
12132,41.327621,-72.91362
12133,41.327459,-72.913579
12134,41.327329,-72.913786
12135,41.327103,-72.913891
12136,41.326896,-72.913988
12137,41.326734,-72.9140649
12138,41.326565,-72.914196
12139,41.326346,-72.91427
12140,41.325964,-72.91409
12141,41.326008,-72.914263
12142,41.326051,-72.914435
12143,41.3260403,-72.9146302
12144,41.325803,-72.913638
12145,41.326059,-72.913456
12146,41.3262829,-72.913304
12147,41.326497,-72.913205
12148,41.3266897,-72.9132328
12149,41.3268576,-72.9131363
12150,41.327103,-72.91292
12151,41.327242,-72.912853
12152,41.327385,-72.912784
12153,41.327554,-72.9127029
12154,41.327427,-72.912156
12155,41.327165,-72.912278
12156,41.326973,-72.9122844
12157,41.32677,-72.912465
12158,41.3265922,-72.9124729
12159,41.326336,-72.912672
12160,41.32609,-72.912788
12161,41.3258927,-72.9127793
12162,41.325639,-72.912924
12163,41.325719,-72.913185
12164,41.325786,-72.913348
12165,41.328214,-72.91424
12166,41.328339,-72.914182
12167,41.328544,-72.914089
12168,41.328902,-72.913482
12169,41.329462,-72.9135637
12170,41.330059,-72.9133669
12171,41.330303,-72.913472
12172,41.330447,-72.913385
12173,41.330336,-72.913111
12174,41.3303519,-72.912882
12175,41.330297,-72.912635
12176,41.3303698,-72.9121204
12177,41.330257,-72.912211
12178,41.3301469,-72.91226
12179,41.330059,-72.912358
12180,41.32994,-72.91253
12181,41.329789,-72.912619
12182,41.329643,-72.912689
12183,41.329476,-72.912769
12184,41.329243,-72.912835
12185,41.3284106,-72.9132766
12186,41.3282079,-72.913374
12187,41.3282079,-72.913374
12188,41.3282079,-72.913374
12189,41.3282079,-72.913374
12190,41.3282079,-72.913374
12191,41.3282574,-72.9133233
12192,41.3282574,-72.9133233
12193,41.3282574,-72.9133233
12194,41.3282574,-72.9133233
12195,41.3282574,-72.9133233
12196,41.3282574,-72.9133233
12197,41.3281574,-72.9134162
12198,41.3281574,-72.9134162
12199,41.3281574,-72.9134162
12200,41.3281574,-72.9134162
12201,41.3281574,-72.9134162
12202,41.3280109,-72.913468
12203,41.3278139,-72.91258
12204,41.328057,-72.912468
12205,41.328315,-72.912345
12206,41.328573,-72.912228
12207,41.328732,-72.912154
12208,NA,NA
12209,41.328962,-72.912041
12210,41.329195,-72.911934
12211,41.329352,-72.911858
12212,41.329505,-72.9117909
12213,41.329685,-72.9117
12214,41.329875,-72.911609
12215,41.330024,-72.911542
12216,41.330159,-72.911478
12217,41.330328,-72.91137
12218,41.330289,-72.910786
12219,41.330098,-72.910894
12220,41.329912,-72.910985
12221,41.3297219,-72.911072
12222,41.32949,-72.911186
