"pid","location","totval","bedrooms","bathrooms","halfbaths"
15297,"30 SALEM ST",66900,2,1,0
15298,"28 SALEM ST",64100,2,1,0
15299,"26 SALEM ST",79100,3,1,0
15300,"24 SALEM ST",127200,0,0,NA
15301,"179 CARLISLE ST",114300,3,1,1
15302,"559 HOWARD AV",448700,9,9,0
15303,"565 HOWARD AV",14900,NA,NA,NA
15304,"577 HOWARD AV",1012600,0,0,NA
15305,"230 PORTSEA ST",114900,8,2,0
15306,"228 PORTSEA ST",150100,6,2,0
15307,"CARLISLE ST",31300,NA,NA,NA
15308,"70 LIBERTY ST",12600,NA,NA,NA
15309,"68 LIBERTY ST",12600,NA,NA,NA
15310,"66 LIBERTY ST",15300,NA,NA,NA
15311,"64 LIBERTY ST",61200,4,2,1
15312,"62 LIBERTY ST",87500,3,1,1
15313,"60 LIBERTY ST",64900,2,1,1
15314,"58 LIBERTY ST",406300,0,0,NA
15315,"125 CARLISLE ST",99200,6,3,0
15316,"131 CARLISLE ST",16400,NA,NA,NA
15317,"133 CARLISLE ST",12600,NA,NA,NA
15318,"135 CARLISLE ST",84300,3,1,0
15319,"167 CEDAR ST",275000,0,0,NA
15320,"169 CEDAR ST",89800,4,2,0
15321,"173 CEDAR ST",92300,3,1,1
15322,"175 CEDAR ST",88600,3,2,0
15323,"177 CEDAR ST",37900,3,1,1
15324,"179 CEDAR ST",86500,3,1,0
15325,"184 PORTSEA ST",106400,3,1,1
15326,"180 PORTSEA ST",101600,6,3,0
15327,"174 PORTSEA ST",118500,6,3,0
15328,"172 PORTSEA ST",59400,2,2,0
15329,"168 PORTSEA ST",70900,4,2,0
15330,"162 PORTSEA ST",67100,4,2,0
15331,"200 COLUMBUS AV",7669800,NA,NA,NA
15332,"161 PORTSEA ST",768400,0,0,NA
15333,"228 COLUMBUS AV",116200,6,2,0
15334,"194 CEDAR ST",100700,5,3,0
15335,"192 CEDAR ST",15900,NA,NA,NA
15336,"190 CEDAR ST",87800,5,2,0
15337,"193 PORTSEA ST",82000,3,1,1
15338,"197 PORTSEA ST",79400,3,1,0
15339,"201 PORTSEA ST",82400,3,1,0
15340,"205 PORTSEA ST",85100,3,1,1
15341,"207 PORTSEA ST",90100,3,1,1
15342,"211 PORTSEA ST",76000,4,2,0
15343,"47 SALEM ST",138100,6,4,0
15344,"51 SALEM ST",135600,6,3,1
15345,"238 COLUMBUS AV",17600,NA,NA,NA
15346,"232 COLUMBUS AV",16900,NA,NA,NA
15347,"246 COLUMBUS AV",140600,8,3,0
15348,"52 SALEM ST",91600,9,4,0
15349,"48 SALEM ST",121000,6,2,0
15350,"215 PORTSEA ST",98200,6,2,2
15351,"219 PORTSEA ST",100600,6,3,0
15352,"223 PORTSEA ST",299400,9,6,0
15353,"227 PORTSEA ST",96100,6,2,0
15354,"583 HOWARD AV",188200,9,4,1
15355,"589 HOWARD AV",112600,4,1,0
15356,"593 HOWARD AV",127100,8,4,0
15357,"599 HOWARD AV",238000,9,5,0
15358,NA,NA,NA,NA,NA
15359,"609 HOWARD AV",550800,0,0,NA
15360,NA,NA,NA,NA,NA
15361,"258 COLUMBUS AV",130300,6,3,0
15362,"250 COLUMBUS AV",107400,6,2,0
15363,"248 COLUMBUS AV",15900,NA,NA,NA
15364,"264 HALLOCK AV",153300,0,0,NA
15365,"262 HALLOCK AV",62600,3,2,0
15366,"258 HALLOCK AV",71600,2,1,0
15367,"252 HALLOCK AV",87900,3,1,0
15368,"250 HALLOCK AV",88600,4,2,1
15369,"246 HALLOCK AV",92900,7,3,0
15370,"242 HALLOCK AV",103200,7,3,0
15371,"240 HALLOCK AV",99400,3,1,1
15372,"33 SECOND ST",104800,4,1,1
15373,"39 SECOND ST",98500,3,1,1
15374,"45 SECOND ST",104500,3,1,1
15375,"51 SECOND ST",109500,4,1,1
15376,"57 SECOND ST",108000,3,1,1
15377,"297 HOWARD AV",135000,6,3,0
15378,"301 HOWARD AV",132800,3,2,0
15379,"305 HOWARD AV",16400,NA,NA,NA
15380,"309 HOWARD AV",133900,6,3,0
15381,"313 HOWARD AV",113900,6,2,0
15382,"317 HOWARD AV",77000,4,2,0
15383,"323 HOWARD AV",317500,0,0,NA
15384,"FIRST ST",1300,NA,NA,NA
15385,"322 HOWARD AV",150500,6,3,0
15386,"318 HOWARD AV",148700,8,4,0
15387,"314 HOWARD AV",127900,6,3,0
15388,"310 HOWARD AV",131500,9,3,0
15389,"306 HOWARD AV",126500,9,3,0
15390,"302 HOWARD AV",333400,8,8,0
15391,"300 HOWARD AV",93900,4,2,0
15392,"294 HOWARD AV",94400,5,3,0
15393,"288 HOWARD AV",125300,4,2,0
15394,"75 SECOND ST",81200,3,1,0
15395,"375 GREENWICH AV",160700,9,4,0
15396,"383 GREENWICH AV",89400,3,1,1
15397,"391 GREENWICH AV",81500,3,2,0
15398,"393 GREENWICH AV",85000,3,1,0
15399,"397 GREENWICH AV",86900,3,1,1
15400,"401 GREENWICH AV",94800,4,1,0
15401,"405 GREENWICH AV",83000,3,1,0
15402,"409 GREENWICH AV",82300,3,1,0
15403,"415 GREENWICH AV",93400,4,2,0
15404,"417 GREENWICH AV",86800,4,3,0
15405,"421 GREENWICH AV",98400,3,1,1
15406,"425 GREENWICH AV",95900,3,1,1
15407,"431 GREENWICH AV",125100,4,3,0
15408,"82 FIRST ST",52500,2,3,0
15409,"80 FIRST ST",106500,6,3,0
15410,"78 FIRST ST",100300,3,1,1
15411,"20 LAMBERTON ST",153700,4,2,0
15412,"300 HALLOCK AV",9000,NA,NA,NA
15413,"HALLOCK AV",17500,NA,NA,NA
15414,"296 HALLOCK AV",93300,2,2,0
15415,"290 HALLOCK AV",73200,5,2,1
15416,"288 HALLOCK AV",87200,4,2,0
15417,"284 HALLOCK AV",129100,8,4,0
15418,"282 HALLOCK AV",14600,NA,NA,NA
15419,"280 HALLOCK AV",14600,NA,NA,NA
15420,"278 HALLOCK AV",30400,4,2,0
15421,"276 HALLOCK AV",14000,NA,NA,NA
15422,"41 FIRST ST",49700,NA,NA,NA
15423,"FIRST ST",100,NA,NA,NA
15424,"333 HOWARD AV",129900,8,3,0
15425,"337 HOWARD AV",128400,6,3,0
15426,"341 HOWARD AV",129700,8,3,0
15427,"345 HOWARD AV",95600,5,2,0
15428,"349 HOWARD AV",79100,4,2,0
15429,"353 HOWARD AV",23100,NA,NA,NA
15430,"357 HOWARD AV",125000,9,3,0
15431,"361 HOWARD AV",98600,9,3,0
15432,"365 HOWARD AV",262600,9,6,0
15433,"367 HOWARD AV",176800,7,4,0
15434,"32 LAMBERTON ST",104800,6,3,0
15435,"30 LAMBERTON ST",85800,3,1,1
15436,"26 LAMBERTON ST",75500,3,1,1
15437,"22 LAMBERTON ST",73400,4,2,0
15438,"368 HOWARD AV",97400,6,2,0
15439,"364 HOWARD AV",113900,6,3,0
15440,"360 HOWARD AV",127900,8,3,0
15441,"356 HOWARD AV",106300,2,2,0
15442,"352 HOWARD AV",110500,6,3,0
15443,"348 HOWARD AV",98100,6,2,0
15444,"344 HOWARD AV",126800,6,3,0
15445,"340 HOWARD AV",111700,4,3,0
15446,"332 HOWARD AV",158500,5,5,0
15447,"77 FIRST ST",100900,3,2,0
15448,"79 FIRST ST",17600,NA,NA,NA
15449,NA,NA,NA,NA,NA
15450,"445 GREENWICH AV",118100,6,3,0
15451,"451 GREENWICH AV",80600,3,2,0
15452,"455 GREENWICH AV",17400,NA,NA,NA
15453,"459 GREENWICH AV",154300,0,0,NA
15454,"467 GREENWICH AV",164800,0,0,NA
15455,"54 KIMBERLY AV",27900,NA,NA,NA
15456,"48 KIMBERLY AV",229600,0,0,NA
15457,"42 KIMBERLY AV",186300,0,0,NA
15458,"34 KIMBERLY AV",266300,0,0,NA
15459,"58 LAMBERTON ST",37100,NA,NA,NA
15460,"KIMBERLY AV",10100,NA,NA,NA
15461,"28 CEDAR ST",79300,5,3,0
15462,"26 CEDAR ST",85900,3,1,1
15463,"24 CEDAR ST",70700,5,3,0
15464,"4 CEDAR ST",101600,4,2,0
15465,"8 CEDAR ST",101600,4,2,0
15466,"14 CEDAR ST",103900,6,2,2
15467,"11 LAMBERTON ST",122800,7,3,0
15468,"15 LAMBERTON ST",125000,6,3,0
15469,"17 LAMBERTON ST",107000,7,3,0
15470,"19 LAMBERTON ST",116900,6,3,0
15471,"23 LAMBERTON ST",122700,6,3,0
15472,"29 LAMBERTON ST",129200,6,3,0
15473,"375 HOWARD AV",1010000,0,0,NA
15474,"387 HOWARD AV",124200,7,2,0
15475,"391 HOWARD AV",1e+05,6,3,0
15476,"395 HOWARD AV",141200,6,3,0
15477,"399 HOWARD AV",302400,9,5,NA
15478,"40 CASSIUS ST",2600,NA,NA,NA
15479,"38 CASSIUS ST",100200,6,3,0
15480,"34 CASSIUS ST",122800,8,2,0
15481,"28 CASSIUS ST",104700,8,2,0
15482,"24 CASSIUS ST",139600,4,2,0
15483,"20 CASSIUS ST",130900,6,3,0
15484,"18 CASSIUS ST",86400,6,3,0
15485,"16 CASSIUS ST",99600,4,2,0
15486,"10 CASSIUS ST",101400,3,1,1
15487,"76 CEDAR ST",81100,4,2,0
15488,"54 CEDAR ST",113600,6,3,0
15489,"52 CEDAR ST",14500,NA,NA,NA
15490,"48 CEDAR ST",90300,4,2,0
15491,"42 CEDAR ST",104000,6,3,0
15492,"38 CEDAR ST",116300,6,3,0
15493,"3 CASSIUS ST #A",37900,3,1,0
15494,"3 CASSIUS ST #B",36300,3,1,0
15495,"3 CASSIUS ST #C",31100,2,1,0
15496,"11 CASSIUS ST",99800,4,2,0
15497,"15 CASSIUS ST",116400,4,2,0
15498,"19 CASSIUS ST",80300,7,3,0
15499,"25 CASSIUS ST",129700,6,3,0
15500,"29 CASSIUS ST",71300,4,2,0
15501,"33 CASSIUS ST",86000,4,2,0
15502,"37 CASSIUS ST",89800,7,3,0
15503,"41 CASSIUS ST",107200,6,3,0
15504,"407 HOWARD AV",305600,0,0,NA
15505,"423 HOWARD AV",98100,6,3,0
15506,"425 HOWARD AV",86000,6,3,0
15507,"429 HOWARD AV",115700,6,3,0
15508,"433 HOWARD AV",130800,7,3,0
15509,"439 HOWARD AV",141300,5,3,0
15510,"443 HOWARD AV",52600,6,3,0
15511,"36 ROSETTE ST",86300,6,2,1
15512,"34 ROSETTE ST",14600,NA,NA,NA
15513,"32 ROSETTE ST",79500,3,1,0
15514,"26 ROSETTE ST",64400,4,2,0
15515,"24 ROSETTE ST",134500,3,3,0
15516,"22 ROSETTE ST",65400,4,2,0
15517,"18 ROSETTE ST",14300,NA,NA,NA
15518,"16 ROSETTE ST",13300,NA,NA,NA
15519,"14 ROSETTE ST",15200,NA,NA,NA
15520,"14 KIMBERLY AV",302600,0,5,NA
15521,NA,NA,NA,NA,NA
15522,"446 HOWARD AV",104800,6,2,0
15523,"440 HOWARD AV",138400,5,5,0
15524,"436 HOWARD AV",122500,5,5,0
15525,"430 HOWARD AV",120500,0,0,NA
15526,"HOWARD AV",15200,NA,NA,NA
15527,"HOWARD AV",15400,NA,NA,NA
15528,"424 HOWARD AV",462100,0,0,NA
15529,"410 HOWARD AV",385700,0,0,NA
15530,"3 KIMBERLY AV",176100,0,0,NA
15531,"9 KIMBERLY AV",150800,0,0,NA
15532,"17 KIMBERLY AV",166500,0,0,NA
15533,"21 KIMBERLY AV",36300,NA,NA,NA
15534,"27 KIMBERLY AV",356100,0,0,NA
15535,"31 KIMBERLY AV",430300,0,0,NA
15536,"61 LAMBERTON ST",214900,0,0,NA
15537,"63 LAMBERTON ST",91400,0,0,NA
15538,"65 LAMBERTON ST",241900,0,0,NA
15539,"67 LAMBERTON ST",23700,NA,NA,NA
15540,"15 DEWITT ST",96400,4,2,0
15541,"23 DEWITT ST",102200,4,2,0
15542,"27 DEWITT ST",125100,6,3,0
15543,"31 DEWITT ST",124400,6,2,2
15544,"35 DEWITT ST",121100,6,3,0
15545,"39 DEWITT ST",95900,3,1,0
15546,"43 DEWITT ST",63200,4,2,0
15547,"51 DEWITT ST",97100,2,2,1
15548,"55 DEWITT ST",97500,4,3,0
15549,"57 DEWITT ST",74300,3,1,0
15550,"90 ROSETTE ST",113500,4,2,0
15551,"88 ROSETTE ST",50100,3,1,0
15552,"84 ROSETTE ST",70400,2,2,0
15553,"80 ROSETTE ST",105200,6,4,0
15554,"72 ROSETTE ST",17500,NA,NA,NA
15555,"70 ROSETTE ST",102500,6,3,0
15556,"66 ROSETTE ST",122400,6,2,0
15557,"126 HALLOCK AV",115900,6,2,0
15558,"124 HALLOCK AV",110600,7,3,0
15559,"118 HALLOCK AV",141000,8,3,0
15560,"112 HALLOCK AV",133500,4,4,0
15561,"110 HALLOCK AV",141600,6,3,0
15562,"102 HALLOCK AV",142100,4,4,0
15563,"33 FIFTH ST",111200,2,2,0
15564,"39 FIFTH ST",103500,8,3,0
15565,"43 FIFTH ST",104600,3,2,0
15566,"47 FIFTH ST",80000,3,1,0
15567,"151 HOWARD AV",304200,0,0,NA
15568,"157 HOWARD AV",155000,9,4,0
15569,"163 HOWARD AV",85800,4,2,0
15570,"167 HOWARD AV",136600,5,3,0
15571,"173 HOWARD AV",105000,6,2,0
15572,"177 HOWARD AV",145500,5,1,2
15573,"181 HOWARD AV",203400,6,2,0
15574,"185 HOWARD AV",151800,6,3,0
15575,"42 FOURTH ST",96200,3,1,0
15576,"188 HOWARD AV",162300,6,3,0
15577,"184 HOWARD AV",168300,6,3,0
15578,"180 HOWARD AV",110000,4,2,0
15579,"174 HOWARD AV",181000,4,1,1
15580,"170 HOWARD AV",170200,6,3,0
15581,"164 HOWARD AV",278500,9,9,0
15582,"158 HOWARD AV",136600,7,3,0
15583,"154 HOWARD AV",205200,6,4,1
15584,"79 FIFTH ST",153400,8,4,0
15585,"205 GREENWICH AV",129300,8,4,0
15586,"217 GREENWICH AV",117200,3,2,1
15587,"221 GREENWICH AV",65000,6,3,NA
15588,"225 GREENWICH AV",70600,3,2,0
15589,"229 GREENWICH AV",89200,4,3,0
15590,"233 GREENWICH AV",80000,4,1,0
15591,"239 GREENWICH AV",95000,6,2,0
15592,"86 FOURTH ST",103700,6,3,0
15593,"82 FOURTH ST",84800,3,2,0
15594,"76 FOURTH ST",95600,5,1,1
15595,"72 FOURTH ST",100100,8,2,0
15596,"174 HALLOCK AV",168200,8,4,0
15597,"170 HALLOCK AV",75300,6,2,0
15598,"164 HALLOCK AV",17900,NA,NA,NA
15599,"158 HALLOCK AV",221300,5,5,0
15600,"154 HALLOCK AV",109600,7,4,0
15601,"150 HALLOCK AV",86800,3,1,1
15602,"HALLOCK AV",16200,NA,NA,NA
15603,"138 HALLOCK AV",318800,9,6,0
15604,"43 FOURTH ST",80200,3,2,0
15605,"197 HOWARD AV",134700,4,2,0
15606,"201 HOWARD AV",101900,4,2,0
15607,"207 HOWARD AV",124300,4,3,0
15608,"213 HOWARD AV",106500,4,2,0
15609,"217 HOWARD AV",112600,6,3,0
15610,"221 HOWARD AV",123200,4,2,0
15611,"227 HOWARD AV",126800,6,3,0
15612,"235 HOWARD AV",135100,6,3,0
15613,"48 THIRD ST",15300,NA,NA,NA
15614,"42 THIRD ST",116700,6,3,0
15615,"234 HOWARD AV",242100,8,6,0
15616,"230 HOWARD AV",89400,6,2,0
15617,"226 HOWARD AV",120000,4,2,0
15618,"222 HOWARD AV",89000,5,3,0
15619,"220 HOWARD AV",89300,5,2,0
15620,"216 HOWARD AV",84500,3,1,0
15621,"214 HOWARD AV",105300,5,3,0
15622,"210 HOWARD AV",83100,3,2,1
15623,"208 HOWARD AV",101200,5,3,0
15624,"204 HOWARD AV",100600,6,3,0
15625,"198 HOWARD AV",549700,0,0,NA
15626,"75 FOURTH ST",96700,5,2,0
15627,"77 FOURTH ST",85200,4,3,0
15628,"85 FOURTH ST",127200,9,4,0
15629,"269 GREENWICH AV",135100,4,4,0
15630,"275 GREENWICH AV",128700,4,4,0
15631,"281 GREENWICH AV",108400,6,3,0
15632,"289 GREENWICH AV",107900,4,2,0
15633,"293 GREENWICH AV",107400,3,1,0
15634,"297 GREENWICH AV",83500,2,2,0
15635,"299 GREENWICH AV",65600,3,1,0
15636,"303 GREENWICH AV",49100,2,1,1
15637,"307 GREENWICH AV",67600,4,2,0
15638,"311 GREENWICH AV",129400,6,3,0
15639,"78 THIRD ST",56300,4,2,0
15640,"76 THIRD ST",58100,2,2,0
15641,"72 THIRD ST",68400,6,2,1
15642,"222 HALLOCK AV",72500,6,3,0
15643,"218 HALLOCK AV",84800,5,2,1
15644,"214 HALLOCK AV",79600,7,3,0
15645,"212 HALLOCK AV",105400,5,3,0
15646,"206 HALLOCK AV",92600,3,1,1
15647,"204 HALLOCK AV",91300,3,1,1
15648,"202 HALLOCK AV",78700,3,1,1
15649,"198 HALLOCK AV",66200,4,2,0
15650,"196 HALLOCK AV",74800,3,1,0
15651,"HALLOCK AV",22400,NA,NA,NA
15652,"194 HALLOCK AV",81500,3,1,0
15653,"192 HALLOCK AV",79500,4,3,0
15654,"188 HALLOCK AV",257300,12,6,0
15655,"45 THIRD ST",132000,7,3,1
15656,"47 THIRD ST",85700,6,2,0
15657,"241 HOWARD AV",116200,4,3,0
15658,"245 HOWARD AV",109800,6,3,0
15659,"249 HOWARD AV",80300,4,2,0
15660,"253 HOWARD AV",105800,4,2,0
15661,"259 HOWARD AV",142900,8,3,0
15662,"261 HOWARD AV",167300,8,4,0
15663,"267 HOWARD AV",115500,8,3,0
15664,"271 HOWARD AV",68400,1,3,0
15665,"277 HOWARD AV",114900,6,3,0
15666,"279 HOWARD AV",110500,6,3,0
15667,"48 SECOND ST",90700,5,3,0
15668,"44 SECOND ST",82800,5,3,0
15669,"40 SECOND ST",108800,3,2,1
15670,"278 HOWARD AV",249000,0,0,NA
15671,"274 HOWARD AV",147200,6,3,0
15672,"270 HOWARD AV",140700,7,3,0
15673,"264 HOWARD AV",141200,5,2,0
15674,"260 HOWARD AV",135800,8,3,0
15675,"254 HOWARD AV",115900,3,2,0
15676,"248 HOWARD AV",152500,4,2,1
15677,"242 HOWARD AV",102800,6,3,0
15678,"75 THIRD ST",73100,4,1,1
15679,"77 THIRD ST",69800,2,1,0
15680,"321 GREENWICH AV",80100,5,2,0
15681,"325 GREENWICH AV",108600,6,3,0
15682,NA,NA,NA,NA,NA
15683,"333 GREENWICH AV",123400,3,1,0
15684,"337 GREENWICH AV",70900,2,2,0
15685,"343 GREENWICH AV",120200,6,2,0
15686,"351 GREENWICH AV",78800,6,2,0
15687,"353 GREENWICH AV",97400,3,1,0
15688,"355 GREENWICH AV",70200,7,3,0
15689,"86 SECOND ST",211900,0,0,NA
15690,"84 SECOND ST",95600,4,2,0
15691,"80 SECOND ST",86200,4,2,0
15692,"78 SECOND ST",108300,3,2,0
15693,NA,NA,NA,NA,NA
15694,"68 SECOND ST",150700,4,4,0
15695,"100 SECOND ST",23100,NA,NA,NA
15696,"370 GREENWICH AV",82100,2,1,0
15697,"368 GREENWICH AV",86800,3,1,0
15698,"362 GREENWICH AV",85700,3,1,0
15699,"356 GREENWICH AV",79600,3,1,0
15700,"352 GREENWICH AV",96500,3,2,0
15701,"348 GREENWICH AV",86400,3,1,0
15702,"342 GREENWICH AV",69300,3,2,0
15703,"338 GREENWICH AV",85100,3,1,0
15704,"330 GREENWICH AV",107100,3,2,0
15705,"324 GREENWICH AV",84300,4,2,0
15706,"320 GREENWICH AV",94100,4,2,0
15707,NA,NA,NA,NA,NA
15708,"314 GREENWICH AV",108300,7,3,1
15709,"312 GREENWICH AV",83900,6,2,0
15710,"306 GREENWICH AV",77600,7,3,0
15711,"302 GREENWICH AV",103300,6,3,0
15712,"298 GREENWICH AV",98000,5,3,0
15713,"296 GREENWICH AV",64300,2,1,0
15714,"294 GREENWICH AV",92600,3,1,1
15715,"290 GREENWICH AV",75000,2,2,0
15716,"286 GREENWICH AV",91700,3,1,0
15717,NA,NA,NA,NA,NA
15718,"276 GREENWICH AV",105900,8,3,0
15719,"272 GREENWICH AV",101900,5,3,0
15720,"270 GREENWICH AV",102600,6,3,0
15721,"260 GREENWICH AV",67600,3,1,1
15722,"GREENWICH AV",16100,NA,NA,NA
15723,"252 GREENWICH AV",125900,6,3,0
15724,"250 GREENWICH AV",117700,4,2,0
15725,"242 GREENWICH AV",86900,2,1,1
15726,"238 GREENWICH AV",68400,3,1,0
15727,"234 GREENWICH AV",76600,2,1,0
15728,"228 GREENWICH AV",74400,4,2,0
15729,"224 GREENWICH AV",114000,7,3,0
15730,"220 GREENWICH AV",65100,6,2,0
15731,"216 GREENWICH AV",81700,4,2,0
15732,"212 GREENWICH AV",72400,3,1,0
15733,"210 GREENWICH AV",97700,3,3,0
15734,"206 GREENWICH AV",88300,4,1,0
15735,"202 GREENWICH AV",93900,6,2,0
15736,"196 GREENWICH AV",89400,4,1,0
15737,"228 KIMBERLY AV",123400,6,3,0
15738,"224 KIMBERLY AV",86800,4,2,0
15739,"220 KIMBERLY AV",113200,6,3,0
15740,"216 KIMBERLY AV",111800,6,3,0
15741,"212 KIMBERLY AV",113800,6,3,0
15742,"208 KIMBERLY AV",113500,6,2,0
15743,"204 KIMBERLY AV",125400,4,2,0
15744,"200 KIMBERLY AV",132500,6,3,0
15745,"196 KIMBERLY AV",99300,5,3,0
15746,"192 KIMBERLY AV",103100,3,1,1
15747,"190 KIMBERLY AV",126900,6,3,0
15748,"182 KIMBERLY AV",104900,4,2,0
15749,"178 KIMBERLY AV",112400,6,3,0
15750,"KIMBERLY AV",16900,NA,NA,NA
15751,"155 ELLA T GRASSO BLVD",1150300,NA,NA,NA
15752,"161 ELLA T GRASSO BLVD",650329,12,13,NA
15753,"254 KIMBERLY AV",238700,NA,NA,NA
15754,"246 KIMBERLY AV",172600,0,0,NA
15755,"240 KIMBERLY AV",371365,4,2,1
15756,"160 ELLA T GRASSO BLVD",309600,0,0,NA
15757,"ELLA T GRASSO BLVD",96300,NA,NA,NA
15758,"194 ELLA T GRASSO BLVD",90200,NA,NA,NA
15759,"198 ELLA T GRASSO BLVD",537800,0,0,NA
15760,"ELLA T GRASSO BLVD",86600,NA,NA,NA
15761,"241 KIMBERLY AV",433900,0,0,NA
15762,"247 KIMBERLY AV",190400,0,0,NA
15763,"255 KIMBERLY AV",803600,0,0,NA
15764,"251 KIMBERLY AV",395600,0,0,NA
15765,"267 KIMBERLY AV",390300,0,0,NA
15766,"294 KIMBERLY AV",963300,0,0,NA
15767,"272 KIMBERLY AV",1094600,0,0,NA
15768,"317 KIMBERLY AV",608700,0,0,NA
15769,"ELLA T GRASSO BLVD",1084200,0,0,NA
15770,"28 HARBOUR CLOSE #B12",140600,1,1,1
15771,"30 HARBOUR CLOSE #B17",238500,2,2,1
15772,"32 HARBOUR CLOSE #B18",152100,2,1,1
15773,"34 HARBOUR CLOSE #B-11",174000,2,2,1
15774,"36 HARBOUR CLOSE #A-1",203900,1,2,0
15775,"38 HARBOUR CLOSE #B-16",211900,2,2,1
15776,"40 HARBOUR CLOSE #B-14",207600,2,2,1
15777,"42 HARBOUR CLOSE #A-4",210500,2,2,1
15778,"44 HARBOUR CLOSE #A-9",197200,2,2,1
15779,"46 HARBOUR CLOSE #A-2",163700,1,1,0
15780,"48 HARBOUR CLOSE #A-3",215500,2,2,0
15781,"50 HARBOUR CLOSE #A-8",171100,2,1,1
15782,"52 HARBOUR CLOSE #A-5",190300,1,1,1
15783,"54 HARBOUR CLOSE #A-6",243400,2,2,1
15784,"56 HARBOUR CLOSE #A-7",231200,2,2,1
15785,"58 HARBOUR CLOSE #C-20",149300,1,1,0
15786,"60 HARBOUR CLOSE #C-24",173300,1,1,1
15787,"62 HARBOUR CLOSE #C-22",169700,1,1,1
15788,"64 HARBOUR CLOSE #B-10",152800,1,1,0
15789,"66 HARBOUR CLOSE #B-13",174600,1,1,1
15790,"68 HARBOUR CLOSE #B-15",144600,1,1,1
15791,"70 HARBOUR CLOSE #C-19",196100,2,2,0
15792,"72 HARBOUR CLOSE #C-21",178200,2,2,1
15793,"74 HARBOUR CLOSE #C-23",186900,2,2,1
15794,"KIMBERLY AV",2600,NA,NA,NA
15795,"KIMBERLY AV",2100,NA,NA,NA
15796,"KIMBERLY AV",4700,NA,NA,NA
15797,"KIMBERLY AV",4300,NA,NA,NA
15798,"KIMBERLY AV",3500,NA,NA,NA
15799,"386 KIMBERLY AV",2100,NA,NA,NA
15800,"345 KIMBERLY AV",155000,NA,NA,NA
15801,"KIMBERLY AV",7400,NA,NA,NA
15802,"KIMBERLY AV",600,NA,NA,NA
15803,"355 KIMBERLY AV",466100,0,0,NA
15804,"KIMBERLY AV",138200,NA,NA,NA
15805,"230 ELLA T GRASSO BLVD",3296900,NA,NA,NA
15806,"ELLA T GRASSO BLVD",147900,NA,NA,NA
15807,"ELLA T GRASSO BLVD",115400,NA,NA,NA
15808,"126 KIMBERLY AV",20200,NA,NA,NA
15809,"120 KIMBERLY AV",671400,NA,NA,NA
15810,"118 KIMBERLY AV",100,NA,NA,NA
15811,"114 KIMBERLY AV",16700,NA,NA,NA
15812,"110 KIMBERLY AV",16800,NA,NA,NA
15813,"104 KIMBERLY AV",87100,4,2,0
15814,"100 KIMBERLY AV",80900,2,2,0
15815,"98 KIMBERLY AV",86200,4,2,0
15816,"94 KIMBERLY AV",199900,0,0,NA
15817,"100 FIRST ST",11900,NA,NA,NA
15818,"GREENWICH AV",25000,NA,NA,NA
15819,"414 GREENWICH AV",94600,3,2,0
15820,"410 GREENWICH AV",85700,3,1,0
15821,"406 GREENWICH AV",101200,4,2,0
15822,"404 GREENWICH AV",16000,NA,NA,NA
15823,"400 GREENWICH AV",78000,4,2,0
15824,"394 GREENWICH AV",134700,8,3,0
15825,"390 GREENWICH AV",90200,5,3,0
15826,"382 GREENWICH AV",115500,5,4,0
15827,"154 KIMBERLY AV",6990600,0,0,NA
15828,"205 ELLA T GRASSO BLVD",261700,6,6,0
15829,"55 PLYMOUTH ST",89900,4,2,0
15830,"59 PLYMOUTH ST",101000,4,2,0
15831,"61 PLYMOUTH ST",109800,4,2,0
15832,"65 PLYMOUTH ST",95400,3,1,0
15833,"67 PLYMOUTH ST",23500,NA,NA,NA
15834,"69 PLYMOUTH ST",182700,4,2,NA
15835,"PLYMOUTH ST",22300,NA,NA,NA
15836,"81 PLYMOUTH ST",170600,6,4,0
15837,"85 PLYMOUTH ST",130700,6,3,0
15838,"89 PLYMOUTH ST",85600,4,2,0
15839,"91 PLYMOUTH ST",104600,6,2,0
15840,"95 PLYMOUTH ST",114700,6,3,0
15841,"14 GRANT ST",97700,3,1,0
15842,"163 KIMBERLY AV",97700,6,3,0
15843,"167 KIMBERLY AV",93200,4,2,0
15844,"173 KIMBERLY AV",104600,4,2,0
15845,"175 KIMBERLY AV",123800,9,3,0
15846,"183 KIMBERLY AV",17700,NA,NA,NA
15847,"187 KIMBERLY AV",132500,6,3,0
15848,"191 KIMBERLY AV",81700,3,2,0
15849,"195 KIMBERLY AV",150600,8,4,0
15850,"199 KIMBERLY AV",60200,4,1,0
15851,"201 KIMBERLY AV",94500,6,3,0
15852,"205 KIMBERLY AV",119400,6,3,0
15853,"209 KIMBERLY AV",101000,6,2,0
15854,"211 KIMBERLY AV",100400,6,2,0
15855,"215 KIMBERLY AV",121500,4,2,0
15856,"219 KIMBERLY AV",109900,7,5,0
15857,"195 ELLA T GRASSO BLVD",90000,3,1,0
15858,NA,NA,NA,NA,NA
15859,"58 PLYMOUTH ST",72800,6,2,0
15860,"239 ELLA T GRASSO BLVD",20200,NA,NA,NA
15861,"PLYMOUTH ST",15900,NA,NA,NA
15862,"ELLA T GRASSO BLVD",117000,NA,NA,NA
15863,"60 PLYMOUTH ST",108500,6,2,0
15864,"64 PLYMOUTH ST",125800,6,3,0
