"pid","location","totval","bedrooms","nineplus","finalbaths","price1","date1","price2","date2","price3","date3","price4","date4","price5","date5","yearbuilt","sqft","pctgood","style","model","grade","occupancy","actype","bathstyle","kstyle","acres","zone","neighborhood","garagesqft","latitude","longitude"
18250,"243 COUNTY ST",122000,6,0,2,275000,"04/04/2006",0,"10/24/2005",120000,"06/04/2002",0,"12/13/2001",0,"12/13/2001",1900,2866,78,"2 Family","Multi-Fam 2-4","Above Average",2,"None","Average","Average",0.17,"RM2","1600",480,41.32212667,-72.937054385
18251,"247 COUNTY ST",90600,6,0,2,0,"12/19/2014",52000,"07/19/1999",0,"10/29/1998",25000,"10/09/1998",22000,"03/02/1998",1900,2984,55,"2 Family","Multi-Fam 2-4","Above Average",2,"None","Average","Average",0.17,"RM2","1600",0,41.32220729,-72.93701899
18252,"255 COUNTY ST",99800,6,0,3,0,"05/30/2012",37500,"03/12/1985",NA,NA,NA,NA,NA,NA,1900,3269,55,"3 Family","Multi-Fam 2-4","Above Average",3,"None","Average","Average",0.16,"RM2","1600",0,41.32232357,-72.936979175
18253,"336 MUNSON ST",89100,3,0,1.5,0,"09/16/1968",NA,NA,NA,NA,NA,NA,NA,NA,1900,1201,68,"Cape Cod","Single Family","Average",1,"None","Average","Average",0.17,"RM2","1600",640,41.32289465,-72.93654
18254,"332 MUNSON ST",78200,4,0,2,0,"11/24/1986",NA,NA,NA,NA,NA,NA,NA,NA,1900,1892,68,"2 Family","Multi-Fam 2-4","Average",2,"None","Average","Average",0.09,"RM2","1600",560,41.322887905,-72.93638567
18255,"328 MUNSON ST",114400,6,0,3,70000,"06/24/2013",255000,"08/31/2006",133000,"12/11/2000",24000,"07/25/2000",0,"03/29/2000",1900,2954,78,"3 Family","Multi-Fam 2-4","Average",3,"None","Average","Average",0.1,"RM2","1600",0,41.322886405,-72.93625574
18256,"320 MUNSON ST",102500,3,0,1.5,71700,"02/19/2002",22083,"02/23/1998",0,"03/06/1996",0,"07/15/1991",NA,NA,2000,1550,90,"Half Duplex","Single Family","Above Average",1,"None","Average","Average",0.06,"RM2","1600",0,41.322881405,-72.93608337
18262,"756 ORCHARD ST",107100,3,0,1.5,71700,"11/07/2001",0,"01/31/1997",40000,"06/28/1994",NA,NA,NA,NA,2001,1564,93,"Half Duplex","Single Family","Above Average",1,"None","Average","Average",0.09,"RM2","1600",0,41.321490585,-72.93578
18263,"752 ORCHARD ST",93000,6,0,2,0,"04/07/2014",0,"03/07/2014",83000,"09/04/1989",NA,NA,NA,NA,1900,2478,68,"2 Family","Multi-Fam 2-4","Average",2,"None","Average","Average",0.14,"RM2","1600",340,41.32129179,-72.935844
18267,"138 HENRY ST",103000,6,0,2,0,"05/23/1996",0,"01/11/1995",61000,"09/28/1993",NA,NA,NA,NA,1900,2632,78,"2 Family","Multi-Fam 2-4","Average",2,"None","Average","Average",0.11,"RM2","1600",0,41.32086297,-72.93535124
18268,"44 TOWNSEND ST",51300,2,0,1.5,0,"06/15/2007",0,"04/20/2005",0,"08/30/2001",0,"03/26/1970",NA,NA,1900,752,68,"Colonial","Single Family","Below Average",1,"None","Average","Average",0.07,"RM2","1600",0,41.319935,-72.93537
18269,"42 TOWNSEND ST",53700,2,0,1,0,"09/16/2013",0,NA,NA,NA,NA,NA,NA,NA,1900,832,68,"Colonial","Single Family","Below Average",1,"None","Average","Average",0.06,"RM2","1600",0,41.319904,-72.935397275
18270,"40 TOWNSEND ST",68200,3,0,1,0,"10/11/2011",0,"02/29/1980",NA,NA,NA,NA,NA,NA,1900,1424,68,"Colonial","Single Family","Below Average",1,"None","Average","Average",0.05,"RM2","1600",0,41.319874,-72.93538
18271,"38 TOWNSEND ST",44800,2,0,1.5,0,"02/27/2015",75000,"03/12/2012",0,"09/16/2011",0,"11/25/2009",38000,"01/02/2008",1900,832,55,"Colonial","Single Family","Below Average",1,"None","Below Average","Below Average",0.05,"RM2","1600",180,41.319843,-72.93541783
18272,"36 TOWNSEND ST",44100,2,0,1,0,"06/10/2015",0,"04/15/2014",13000,"07/28/2000",11000,"11/24/1999",8000,"03/08/1985",1900,832,55,"Colonial","Single Family","Below Average",1,"None","Average","Average",0.05,"RM2","1600",0,41.319817,-72.93539
18274,"32 TOWNSEND ST",52000,2,0,1.5,16000,"07/10/2001",0,"07/10/2001",0,"03/09/2001",0,"08/02/1972",NA,NA,1900,832,68,"Colonial","Single Family","Below Average",1,"None","Average","Average",0.05,"RM2","1600",0,41.319756,-72.935450175
18275,"30 TOWNSEND ST",52400,2,0,1,34500,"08/16/1985",NA,NA,NA,NA,NA,NA,NA,NA,1900,832,68,"Colonial","Single Family","Below Average",1,"None","Average","Average",0.05,"RM2","1600",0,41.319725,-72.935453585
18276,"28 TOWNSEND ST",47100,2,0,1,0,"04/10/2006",0,"11/22/1976",NA,NA,NA,NA,NA,NA,1900,1034,55,"Colonial","Single Family","Below Average",1,"None","Average","Average",0.05,"RM2","1600",0,41.319892535,-72.93538696
18277,"26 TOWNSEND ST",76400,2,0,1.5,20000,"03/30/2015",0,"09/19/2011",0,"10/29/2009",0,NA,NA,NA,1900,832,90,"Colonial","Single Family","Average",1,"None","Average","Average",0.05,"RM2","1600",0,41.319668,-72.93540348
18279,"693 ORCHARD ST",115300,6,0,2,55000,"03/21/2011",0,"10/13/2010",0,"09/27/2010",0,"09/05/2007",15000,"08/24/2001",1900,1985,78,"Colonial","Single Family","Average",2,"None","Average","Average",0.07,"RM2","1600",0,41.31967846,-72.93656
18280,"697 ORCHARD ST",129300,4,0,2,138000,"10/27/2011",1000,"09/20/2005",0,"12/10/2002",0,"05/23/2000",0,"01/12/1995",1900,1584,95,"Colonial","Single Family","Average",1,"None","Average","Average",0.73,"RM2","1600",0,41.319739775,-72.93649953
18281,"701 ORCHARD ST",80300,4,0,2,0,"12/06/1976",NA,NA,NA,NA,NA,NA,NA,NA,1900,1584,78,"2 Family","Multi-Fam 2-4","Average",2,"None","Average","Average",0.08,"RM2","1600",0,41.319843,-72.936485
18284,"705 ORCHARD ST",129900,8,0,3,0,"10/24/2014",152501,"11/20/2013",0,"03/23/2010",99900,"01/21/2009",0,"10/23/2007",1900,3648,78,"3 Family","Multi-Fam 2-4","Average",3,"None","Average","Average",0.1,"RM2","1600",0,41.319927,-72.936455
18285,"709 ORCHARD ST",92600,2,0,1.5,124000,"07/05/2012",0,"02/17/2005",35500,"02/17/2005",40000,"11/30/1984",NA,NA,1900,1120,90,"Colonial","Single Family","Average",2,"None","Average","Average",0.07,"RM2","1600",0,41.32002878,-72.9363796
18286,"713 ORCHARD ST",94000,6,0,2,0,"06/05/2012",0,"09/02/1999",0,"11/26/1986",NA,NA,NA,NA,1900,2204,78,"2 Family","Multi-Fam 2-4","Average",2,"None","Below Average","Average",0.17,"RM2","1600",0,41.32011615,-72.93638
18288,"719 ORCHARD ST",110700,6,0,3,105000,"02/09/2011",82600,"02/09/2011",0,"10/15/2010",260000,"07/02/2007",42500,"04/09/2002",1900,3169,68,"3 Family","Multi-Fam 2-4","Average",3,"None","Average","Average",0.13,"RM2","1600",0,41.32022,-72.936325
18289,"725 ORCHARD ST",81400,4,0,2,0,"12/12/1980",NA,NA,NA,NA,NA,NA,NA,NA,1900,1400,78,"2 Family","Multi-Fam 2-4","Average",2,"None","Average","Average",0.11,"RM2","1600",396,41.320347,-72.93627
18291,"733 ORCHARD ST",50400,1,0,1,17000,"01/03/2000",0,"07/26/1999",0,"01/13/1999",0,"06/17/1994",NA,NA,1900,872,68,"Colonial","Single Family","Below Average",1,"None","Average","Average",0.05,"RM2","1600",0,41.320515,-72.936195
18294,"142 HENRY ST",115600,6,0,3,52500,"06/06/2002",0,"12/07/2001",105000,"04/07/2000",99000,"04/12/1999",76000,"10/31/1997",1900,3494,68,"3 Family","Multi-Fam 2-4","Average",3,"None","Average","Average",0.12,"RM2","1600",288,41.320784865,-72.93548
18295,"140 HENRY ST",64300,6,0,2,60000,"05/21/2009",0,"06/09/2008",0,"05/28/2008",0,"12/10/2004",0,"02/03/2004",1900,1584,55,"2 Family","Multi-Fam 2-4","Average",2,"None","Average","Average",0.1,"RM2","1600",216,41.32086647,-72.93541
18305,"19 TOWNSEND ST",82100,6,0,3.5,0,"02/15/2012",0,"04/13/1973",NA,NA,NA,NA,NA,NA,1900,2586,55,"3 Family","Multi-Fam 2-4","Average",3,"None","Average","Average",0.16,"RM2","1600",0,41.31957,-72.93542
18306,"23 TOWNSEND ST",94200,7,0,3,26500,"03/26/2013",0,"07/30/2010",50000,"06/03/2010",0,"04/07/2010",74000,"01/24/2005",1900,2708,68,"2 Family","Multi-Fam 2-4","Average",2,"None","Average","Average",0.09,"RM2","1600",0,41.319844215,-72.9353147
18307,"27 TOWNSEND ST",84300,4,0,2,43138,"10/21/2005",0,"03/23/1981",NA,NA,NA,NA,NA,NA,1900,2319,68,"2 Family","Multi-Fam 2-4","Average",2,"None","Average","Average",0.07,"RM2","1600",0,41.319687,-72.935394
18308,"31 TOWNSEND ST",87900,8,0,3,162500,"06/20/2005",0,"01/06/2005",0,"11/23/2004",240000,"08/27/2003",240000,"08/27/2003",1900,2319,68,"3 Family","Multi-Fam 2-4","Average",3,"None","Average","Average",0.07,"RM2","1600",0,41.319744,-72.93539
18309,"35 TOWNSEND ST",102900,8,0,4,1e+05,"10/06/2014",0,"07/15/2013",0,"02/05/2010",0,"11/18/2009",0,"10/04/2001",1900,3466,55,"4 Family","Multi-Fam 2-4","Above Average",4,"None","Average","Average",0.11,"RM2","1600",0,41.319805,-72.93538
18310,"43 TOWNSEND ST",64600,3,0,1,0,"06/02/2011",0,"01/13/2011",0,NA,NA,NA,NA,NA,1900,1152,68,"Colonial","Single Family","Below Average",1,"None","Average","Average",0.18,"RM2","1600",0,41.31992,-72.935356
18312,"130 HENRY ST",96400,4,0,1,42500,"09/28/2000",NA,NA,NA,NA,NA,NA,NA,NA,1910,1402,78,"Colonial","Single Family","Average",1,"None","Average","Average",0.11,"RM2","1600",0,41.320846565,-72.93503
18313,"128 HENRY ST",45200,6,0,3,57200,"05/11/2010",0,"02/05/2010",0,"02/05/2010",245000,"02/14/2006",165000,"10/01/2004",1900,3504,22,"3 Family","Multi-Fam 2-4","Average",3,"None","Average","Average",0.06,"RM2","1600",0,41.320845565,-72.934975
18352,"11 UNIVERSITY PL",159600,4,0,2.5,357000,"01/17/2008",0,"03/13/2006",110000,"08/17/1998",0,"05/17/1996",NA,NA,1900,2791,78,"2 Family","Multi-Fam 2-4","Ave/Good",2,"None","Average","Average",0.11,"RM2","1800",320,41.313545,-72.93624
18353,"13 UNIVERSITY PL",144600,3,0,4,82500,"11/15/1995",0,"11/15/1995",0,"06/03/1983",NA,NA,NA,NA,1930,2506,78,"2 Family","Multi-Fam 2-4","Above Average",2,"Central","Average","Average",0.13,"RM2","1800",0,41.3136214,-72.936386
18354,"15 UNIVERSITY PL",140200,5,0,3,0,"09/02/1997",0,"05/31/1995",NA,NA,NA,NA,NA,NA,1920,2560,68,"2 Family","Multi-Fam 2-4","Above Average",2,"None","Average","Average",0.12,"RM2","1800",0,41.31367555,-72.93654
18355,"17 UNIVERSITY PL",152200,5,0,2.5,40000,"06/27/1994",NA,NA,NA,NA,NA,NA,NA,NA,1925,3090,78,"2 Family","Multi-Fam 2-4","Above Average",2,"None","Average","Average",0.13,"RM2","1800",0,41.31365,-72.93669
18356,"19 UNIVERSITY PL",169100,4,0,2.5,0,"04/08/2002",0,"11/01/1998",135000,"03/13/1992",NA,NA,NA,NA,1875,3053,78,"2 Family","Multi-Fam 2-4","Ave/Good",2,"Central","Average","Average",0.13,"RM2","1800",0,41.31311052,-72.93611637
18360,"495 ELM ST",159400,4,0,1.5,43000,"01/06/2012",0,"06/29/2011",39750,"09/09/2002",0,"06/16/1972",NA,NA,1920,1900,68,"Colonial","Single Family","Above Average",1,"None","Average","Average",0.13,"RM2","1800",0,41.31330864,-72.93748
18362,"501 ELM ST",99600,2,0,1.5,80000,"10/03/2014",0,"01/14/2014",0,"04/03/1982",NA,NA,NA,NA,1982,1044,84,"Row House","Single Family","Average",1,"None","Average","Average",0.06,"RM2","1800",0,41.313367195,-72.93767
18363,"503 ELM ST",95600,2,0,1.5,0,"07/05/1996",NA,NA,NA,NA,NA,NA,NA,NA,1982,1044,84,"Row House","Single Family","Average",1,"None","Average","Average",0.04,"RM2","1800",0,41.31339385,-72.93772576
18364,"505 ELM ST",95600,2,0,1.5,125000,"12/27/2007",66000,"12/22/2003",0,"07/14/2000",37500,"03/29/2000",0,"06/19/1998",1982,1044,84,"Row House","Single Family","Average",1,"None","Average","Average",0.04,"RM2","1800",0,41.313415255,-72.93779
18365,"507 ELM ST",95600,2,0,1.5,0,"08/29/2012",0,"05/13/2011",0,"03/23/1982",NA,NA,NA,NA,1982,1044,84,"Row House","Single Family","Average",1,"None","Average","Average",0.04,"RM2","1800",0,41.313436665,-72.93785103
18370,"487 ELM ST",145000,3,0,1.5,115000,"08/26/2004",37500,"03/07/2003",0,"11/25/2002",0,"01/23/2002",0,"09/27/2000",1900,1698,78,"Colonial","Single Family","Average",1,"None","Average","Average",0.04,"RM2","1800",468,41.313187,-72.93711
18371,"20 UNIVERSITY PL",96600,6,0,3,0,"01/22/2015",130000,"07/02/2013",0,"10/29/2009",103361,"10/29/2009",135000,"07/12/2006",1920,1988,68,"2 Family","Multi-Fam 2-4","Average",2,"None","Average","Average",0.06,"RM2","1800",0,41.31312723,-72.93618468
18372,"8 UNIVERSITY PL",125600,4,0,2,0,"08/07/2003",0,"04/16/2003",0,"07/19/2002",0,"01/03/1994",NA,NA,1900,3662,55,"2 Family","Multi-Fam 2-4","Above Average",2,"None","Average","Average",0.15,"RM2","1800",0,41.31302003,-72.93623118
18373,"6 UNIVERSITY PL",138000,4,0,2,0,"01/14/2008",0,"09/14/1978",NA,NA,NA,NA,NA,NA,1900,2994,68,"2 Family","Multi-Fam 2-4","Above Average",2,"None","Average","Average",0.15,"RM2","1800",441,41.31322356,-72.93633908
18374,"4 UNIVERSITY PL",138500,7,0,3,125000,"01/07/1998",0,"03/29/1996",0,"10/31/1995",0,"02/07/1992",226000,"05/11/1987",1920,3299,68,"2 Family","Multi-Fam 2-4","Above Average",2,"None","Average","Average",0.08,"RM2","1800",0,41.31312583,-72.93612
18375,"2 UNIVERSITY PL",134900,6,0,3,130000,"01/02/1998",15000,"04/22/1994",NA,NA,NA,NA,NA,NA,1920,2941,68,"2 Family","Multi-Fam 2-4","Above Average",2,"None","Average","Average",0.08,"RM2","1800",360,41.313029025,-72.9363
18376,"473 ELM ST",111300,6,0,2,0,"08/20/1997",5000,"04/28/1995",0,"10/06/1993",NA,NA,NA,NA,1915,1618,78,"2 Family","Multi-Fam 2-4","Above Average",2,"None","Average","Average",0.05,"RM2","1800",0,41.31306009,-72.93677161
18379,"485 ELM ST",124400,3,0,2,205000,"12/19/2008",139000,"08/06/2004",55000,"04/20/2004",80000,"01/12/2004",0,"11/15/1996",1850,1513,68,"Colonial","Single Family","Average",1,"None","Average","Average",0.09,"RM2","1800",0,41.313168,-72.93706
18381,"541 ORCHARD ST",117800,6,0,3,160000,"12/16/2003",0,NA,NA,NA,NA,NA,NA,NA,1920,3450,68,"3 Family","Multi-Fam 2-4","Average",3,"None","Average","Average",0.11,"RM2","1600",432,41.31589853,-72.93901
18382,"547 ORCHARD ST",100900,4,0,2,81000,"01/04/2013",0,"08/15/2012",91500,"06/08/2004",0,"11/30/1990",112000,"07/14/1989",1900,3168,68,"2 Family","Multi-Fam 2-4","Average",2,"None","Average","Average",0.11,"RM2","1600",0,41.31604056,-72.93887031
18383,"553 ORCHARD ST",90300,4,0,2,67500,"04/16/1999",0,"11/13/1998",0,"05/08/1987",NA,NA,NA,NA,1920,1908,78,"2 Family","Multi-Fam 2-4","Average",2,"None","Average","Average",0.11,"RM2","1600",0,41.316187245,-72.93883
18384,"559 ORCHARD ST",97600,4,0,2,0,"05/19/1980",NA,NA,NA,NA,NA,NA,NA,NA,1920,2608,68,"2 Family","Multi-Fam 2-4","Average",2,"None","Average","Average",0.11,"RM2","1600",0,41.316332515,-72.938736
18385,"86 DICKERMAN ST",99400,4,0,2,0,"03/17/2015",0,"10/27/2014",69000,"10/27/2014",0,"02/07/2014",0,"03/23/1978",1918,3493,55,"2 Family","Multi-Fam 2-4","Above Average",2,"None","Average","Average",0.13,"RM2","1600",0,41.31619857,-72.93803
18386,"82 DICKERMAN ST",95100,6,0,3,110000,"06/16/2014",0,"11/08/2013",0,"07/01/2011",55000,"07/01/2011",0,"05/19/2010",1920,3200,55,"3 Family","Multi-Fam 2-4","Average",3,"None","Average","Average",0.11,"RM2","1600",400,41.31620506,-72.937904
18387,"80 DICKERMAN ST",71500,6,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1920,2376,55,"2 Family","Multi-Fam 2-4","Average",2,"None","Average","Average",0.1,"RM2","1600",0,41.316167,-72.93789032
18388,"78 DICKERMAN ST",107200,4,0,2,0,"06/09/2011",0,"08/14/2003",0,"07/11/2003",0,"03/14/2003",0,"12/15/2000",1914,3002,68,"2 Family","Multi-Fam 2-4","Above Average",2,"None","Average","Average",0.11,"RM2","1600",0,41.31613044,-72.93778
18389,"74 DICKERMAN ST",124100,5,0,3,0,"08/06/2009",0,"03/20/2008",0,"01/23/2007",0,"07/07/2003",0,"08/31/2002",1918,2912,78,"3 Family","Multi-Fam 2-4","Above Average",3,"None","Average","Average",0.12,"RM2","1600",0,41.31607722,-72.93766
18390,"70 DICKERMAN ST",101700,6,0,2,195000,"03/24/2005",0,"03/28/2003",89900,"04/24/2001",48000,"05/24/1999",0,"12/07/1998",1987,2199,86,"2 Family","Multi-Fam 2-4","Average",2,"None","Average","Average",0.14,"RM2","1600",0,41.316021915,-72.93754
18391,"64 DICKERMAN ST",45700,6,0,2,0,"08/03/2009",0,NA,NA,NA,NA,NA,NA,NA,1920,3045,22,"2 Family","Multi-Fam 2-4","Above Average",2,"None","Average","Average",0.12,"RM2","1600",0,41.315958695,-72.937355
18392,"62 DICKERMAN ST",112300,4,0,2,0,"04/09/1979",NA,NA,NA,NA,NA,NA,NA,NA,1900,3228,68,"2 Family","Multi-Fam 2-4","Above Average",2,"None","Average","Average",0.12,"RM2","1600",0,41.315922135,-72.93729845
18393,"56 DICKERMAN ST",115200,8,0,3,0,"08/03/2007",325000,"10/14/2005",0,"01/03/2000",95000,"01/03/2000",38028,"05/28/1997",1900,4068,58,"3 Family","Multi-Fam 2-4","Above Average",3,"None","Average","Average",0.12,"RM2","1600",0,41.315860575,-72.93711
18397,"26 DICKERMAN ST",100100,6,0,2,0,"05/28/1986",NA,NA,NA,NA,NA,NA,NA,NA,1920,2805,68,"2 Family","Multi-Fam 2-4","Average",2,"None","Average","Average",0.11,"RM2","1600",0,41.315533,-72.936195
18398,"24 DICKERMAN ST",81200,2,0,2,0,"01/19/2012",0,"04/08/2011",40000,"04/08/2011",0,"10/18/2010",178000,"11/16/2006",1915,1722,78,"2 Family","Multi-Fam 2-4","Average",2,"None","Average","Average",0.12,"RM2","1600",0,41.31551,-72.936134
18399,"22 DICKERMAN ST",88100,4,0,2,50000,"03/21/2000",0,"06/17/1999",0,"01/18/1996",21000,"08/09/1995",120000,"06/30/1989",1900,2142,68,"2 Family","Multi-Fam 2-4","Average",2,"Central","Average","Average",0.09,"RM2","1600",0,41.315487,-72.93607
18400,"20 DICKERMAN ST",67400,4,0,2,0,"06/28/1999",0,"07/22/1998",0,"11/22/1988",NA,NA,NA,NA,1915,2032,55,"2 Family","Multi-Fam 2-4","Average",2,"None","Average","Average",0.09,"RM2","1600",0,41.315464,-72.93601
18401,"18 DICKERMAN ST",79400,5,0,2,0,"03/14/2011",0,"09/22/1986",NA,NA,NA,NA,NA,NA,1910,1904,68,"2 Family","Multi-Fam 2-4","Average",2,"None","Average","Average",0.09,"RM2","1600",0,41.31544,-72.93599949
18402,"16 DICKERMAN ST",82500,4,0,2,105000,"09/30/2013",215000,"12/04/2007",0,"03/29/2006",25000,"02/13/2003",0,"02/04/2003",1920,2110,68,"2 Family","Multi-Fam 2-4","Average",2,"None","Average","Average",0.1,"RM2","1600",0,41.315414,-72.93591471
