"totval","bedrooms","nineplus","finalbaths","price1","date1","price2","date2","price3","date3","price4","date4","price5","date5","yearbuilt","sqft","pctgood","style","model","grade","occupancy","actype","bathstyle","kstyle","acres","zone","neighborhood","garagesqft","latitude","longitude"
194600,3,0,1.5,0,"07/31/2006",0,"02/23/2005",70000,"12/08/1999",NA,NA,NA,NA,1999,1384,90,"Colonial","Single Family","Above Average",1,"None","Average","Average",0.1,"RM2","1650",0,41.31629366,-72.929146
77900,6,0,2,170000,"08/12/2004",64900,"07/02/2003",0,"01/22/2003",45000,"11/24/1998",21250,"11/10/1998",1940,2008,68,"2 Family","Multi-Fam 2-4","Below Average",2,"None","Average","Average",0.08,"RM1","2600",0,41.33515,-72.968956
118800,4,0,1,72000,"04/16/1997",0,"11/14/1996",0,"06/28/1996",0,"12/30/1994",85000,"07/13/1990",1943,1080,68,"Cape Cod","Single Family","Average",1,"None","Average","Average",0.11,"RS2","2700",0,41.33041748,-72.9821500233333
167400,3,0,2,95000,"01/24/2000",0,"01/25/1999",NA,NA,NA,NA,NA,NA,1951,1200,68,"Ranch","Single Family","Above Average",1,"None","Average","Average",0.46,"RS2","0500",400,41.30211057,-72.8831584
139600,4,0,2,0,"12/05/1997",0,"07/08/1997",48847,"04/14/1997",0,"04/09/1997",NA,NA,1912,2751,68,"Colonial","Single Family","Average",1,"Central","Average","Average",0.09,"RM2","2000",380,41.29227466,-72.9314052366667
387400,5,0,3,402500,"05/13/2005",199500,"06/20/2001",134000,"10/26/1998",0,"04/25/1990",NA,NA,1900,3182,68,"3 Family","Multi-Fam 2-4","Above Average",3,"None","Average","Average",0.11,"RM2","1200",0,41.3204460766667,-72.9096836066667
75400,5,0,2,0,"08/03/2015",0,"11/22/2011",169900,"11/14/2007",36500,"01/14/2003",0,"09/10/1978",1900,1677,68,"2 Family","Multi-Fam 2-4","Average",2,"None","Average","Average",0.07,"RM2","1900",0,41.2979948366667,-72.9441776266667
145400,5,0,3,0,"10/10/2003",0,"10/10/2003",0,"10/10/2003",0,"10/10/2003",0,"02/20/2001",1915,3053,68,"3 Family","Multi-Fam 2-4","Above Average",3,"None","Average","Average",0.1,"RM1","1000",0,41.31505595,-72.88959532
479200,3,0,2.5,291500,"08/02/1999",210000,"08/26/1991",NA,NA,NA,NA,NA,NA,1882,2247,68,"Colonial","Single Family","Ave/Good",1,"None","Average","Average",0.14,"RS1","1500",374,41.320600175,-72.91944379
158100,3,0,2,69900,"02/16/1995",0,"01/04/1983",NA,NA,NA,NA,NA,NA,1930,1576,68,"Colonial","Single Family","Above Average",1,"None","Average","Average",0.23,"RM2","0500",0,41.3017453233333,-72.88616245
133800,6,0,4,130000,"12/06/2012",240000,"10/13/2006",1000,"10/12/2006",0,"09/07/2004",0,NA,2006,2688,96,"Duplex","Multi-Fam 2-4","Average",2,"None","Average","Average",0.13,"RM2","0900",0,41.309192625,-72.904236
68100,4,0,2,271000,"04/14/2005",77000,"09/05/1989",NA,NA,NA,NA,NA,NA,1910,3251,42,"2 Family","Multi-Fam 2-4","Average",2,"None","Average","Average",0.26,"RM1","1600",0,41.3355406,-72.9362472
107400,5,0,3,174900,"05/24/2004",162000,"07/31/1986",NA,NA,NA,NA,NA,NA,1909,1648,68,"2 Family","Multi-Fam 2-4","Average",2,"None","Average","Average",0.07,"RM1","2100",0,41.2836427766667,-72.9317647466667
174500,4,0,1,120000,"08/28/1987",NA,NA,NA,NA,NA,NA,NA,NA,1930,1456,68,"Colonial","Single Family","Above Average",1,"None","Average","Average",0.12,"RS2","0101",276,41.2534693033333,-72.89499318
181400,9,1,3,0,"09/22/2015",350000,"07/14/2006",260000,"08/06/2004",0,"07/10/1990",NA,NA,1900,4166,68,"3 Family","Multi-Fam 2-4","Above Average",3,"None","Average","Average",0.17,"RM2","2200",0,41.311974,-72.94754
453000,5,0,4,215000,"03/24/1986",NA,NA,NA,NA,NA,NA,NA,NA,1900,2935,78,"4 Family","Multi-Fam 2-4","Good",4,"None","Average","Average",0.16,"RM2","1200",360,41.3156978033333,-72.9154802166667
48800,2,0,1,34000,"07/27/2004",57089,"09/21/2000",14500,"05/11/1999",0,"02/12/1999",59900,"07/01/1991",1963,698,74,"Condominium","Res Condo","Above Average",1,"None","Average","Average",0,"RS2","2700",0,41.33475061,-72.9795025
119600,2,0,1,75000,"06/25/1992",NA,NA,NA,NA,NA,NA,NA,NA,1956,832,78,"Ranch","Single Family","Average",1,"None","Average","Average",0.13,"RM1","1000",0,41.31547046,-72.88783
122100,3,0,1,105000,"08/05/1992",NA,NA,NA,NA,NA,NA,NA,NA,1931,1206,68,"Colonial","Single Family","Average",1,"None","Average","Average",0.17,"RM1","2300",240,41.332355,-72.9561
190200,2,0,1,0,"11/10/1997",0,"08/30/1982",NA,NA,NA,NA,NA,NA,1930,2016,68,"Bungalow","Single Family","Above Average",1,"None","Average","Average",0.21,"RS2","0200",0,41.28015,-72.8965706066667
296900,3,0,3,170000,"11/30/1998",155000,"03/29/1996",NA,NA,NA,NA,NA,NA,1924,4800,73,"2 Family","Multi-Fam 2-4","Ave/Good",2,"None","Average","Average",0.2,"RS2","2400",600,41.31930381,-72.96424501
523500,5,0,2,6e+05,"06/16/2014",259500,"06/11/1999",NA,NA,NA,NA,NA,NA,1875,2883,78,"2 Family","Multi-Fam 2-4","Ave/Good",2,"Central","Average","Average",0.18,"RM1","1300",0,41.320137055,-72.914010655
123700,2,0,1,0,"08/16/2013",175000,"03/31/2005",127000,"12/16/2002",78000,"10/03/1994",0,"09/30/1992",1937,1030,68,"Cape Cod","Single Family","Average",1,"None","Average","Average",0.17,"RM1","0300",240,41.281494,-72.8902119466667
103700,4,0,2,0,"07/05/1995",0,"12/15/1992",NA,NA,NA,NA,NA,NA,1900,2428,68,"2 Family","Multi-Fam 2-4","Average",2,"Central","Average","Average",0.1,"RM2","0900",0,41.314728,-72.8997890233333
171900,3,0,1.5,102000,"06/11/1993",NA,NA,NA,NA,NA,NA,NA,NA,1951,2055,68,"Colonial","Single Family","Above Average",1,"Central","Average","Average",0.19,"RS2","1700",360,41.327685415,-72.9509199033333
135700,3,0,1.5,155000,"05/18/2005",80000,"08/03/2000",NA,NA,NA,NA,NA,NA,1900,1228,68,"Colonial","Single Family","Average",1,"None","Average","Average",0.13,"RM1","1000",672,41.3166281766667,-72.89307265
113500,4,0,2.5,95000,"06/11/2002",11500,"10/13/2000",0,"12/16/1999",33000,"02/05/1986",NA,NA,1900,2250,78,"2 Family","Multi-Fam 2-4","Above Average",2,"None","Average","Average",0.14,"RM2","1600",864,41.3198975,-72.9325145
165400,3,0,1.5,160000,"09/02/2014",0,"09/26/2006",0,"10/11/1995",0,"10/11/1995",0,"11/21/1983",1950,1828,68,"Colonial","Single Family","Above Average",1,"Central","Average","Average",0.17,"RS2","1700",312,41.326675,-72.9511424
217900,3,0,1.5,0,"05/01/2008",0,"11/13/1973",NA,NA,NA,NA,NA,NA,1973,1296,80,"Raised Ranch","Single Family","Above Average",1,"Central","Average","Average",0.16,"RS2","0101",300,41.252594,-72.89176
136300,4,0,2,247100,"07/02/2008",125000,"03/25/2003",0,"10/01/2002",0,"05/07/2002",83000,"06/08/1998",1920,2879,55,"2 Family","Multi-Fam 2-4","Ave/Good",2,"None","Average","Average",0.17,"RM2","2200",420,41.31482234,-72.9433221166667
71600,2,0,1,0,"05/14/2014",0,"07/03/2007",0,"05/02/1996",0,"12/26/1995",19900,"04/03/1981",1948,854,70,"Condominium","Res Condo","Ave/Good",1,"None","Average","Average",0,"RM2","1800",0,41.3122394566667,-72.94384538
1e+06,5,0,5,0,"01/20/1999",423000,"03/31/1997",625000,"12/03/1986",NA,NA,NA,NA,1920,4950,68,"Colonial","Single Family","Superior -",1,"Partial","Average","Average",0.32,"RS1","1500",540,41.326305,-72.918175
354300,4,0,2,112000,"05/25/2001",0,"08/30/2000",NA,NA,NA,NA,NA,NA,1900,2534,68,"2 Family","Multi-Fam 2-4","Above Average",2,"Central","Average","Average",0.12,"RM2","1200",0,41.3187668,-72.91099
71900,3,0,1,3625,"11/04/1998",6000,"08/31/1998",6000,"02/05/1997",0,"09/06/1996",0,"05/27/1993",1900,1026,68,"Colonial","Single Family","Average",1,"None","Average","Average",0.06,"RM2","2000",0,41.29204243,-72.9351882066667
317000,5,0,3,0,"10/28/2014",310000,"12/19/2007",0,"09/28/2006",0,"02/04/1994",NA,NA,1955,3084,78,"Colonial","Single Family","Ave/Good",1,"Central","Average","Average",0.28,"RS2","2900",0,41.32357672,-72.97037696
151700,6,0,2,310000,"06/12/2006",250000,"11/04/2004",158000,"03/16/1988",NA,NA,NA,NA,1956,1858,78,"2 Family","Multi-Fam 2-4","Above Average",2,"None","Average","Average",0.29,"RS2","0800",680,41.32378659,-72.87262
124100,3,0,1,169000,"06/27/2008",66000,"01/16/1997",64000,"05/01/1986",NA,NA,NA,NA,1950,832,68,"Bungalow","Single Family","Average",1,"None","Average","Average",0.19,"RS2","0800",300,41.32212217,-72.87309
387800,4,0,2,147500,"05/17/1991",NA,NA,NA,NA,NA,NA,NA,NA,1900,2544,78,"2 Family","Multi-Fam 2-4","Above Average",2,"None","Average","Average",0.16,"RM2","1200",0,41.3150698,-72.9140626666667
115600,6,0,3,93000,"12/26/2013",0,"10/24/2013",0,"08/28/1979",NA,NA,NA,NA,1918,3564,68,"3 Family","Multi-Fam 2-4","Average",3,"None","Average","Average",0.1,"RM2","0900",0,41.314995,-72.8998256566667
268000,3,0,3,319900,"07/27/2015",290000,"05/03/2005",155000,"09/30/1999",NA,NA,NA,NA,1950,1940,68,"Ranch","Single Family","Above Average",1,"Central","Average","Average",0.37,"RS2","2400",504,41.31621,-72.97012
109100,2,0,1,43000,"08/21/1998",NA,NA,NA,NA,NA,NA,NA,NA,1954,840,68,"Cape Cod","Single Family","Average",1,"None","Average","Average",0.06,"RM1","0500",0,41.30204784,-72.8865725866667
271600,6,0,3,0,"09/21/2005",0,"09/21/2005",0,"01/12/2000",120000,"06/07/1985",NA,NA,1910,3447,68,"3 Family","Multi-Fam 2-4","Above Average",3,"None","Average","Average",0.09,"RM2","1650",440,41.32109,-72.92497
196100,3,0,1.5,0,"04/08/2008",0,"12/26/2007",125000,"12/27/2001",80000,"09/25/2001",0,"11/26/1996",1900,1292,68,"Colonial","Single Family","Average",1,"None","Average","Average",0.05,"RM2","1200",0,41.31536,-72.9110532033333
90800,6,0,3,38000,"05/31/1991",NA,NA,NA,NA,NA,NA,NA,NA,1900,3160,58,"3 Family","Multi-Fam 2-4","Average",3,"None","Average","Average",0.07,"RM2","2000",0,41.29109246,-72.9351120966667
78000,3,0,1,0,"07/06/2015",37500,"07/06/2015",0,"01/29/2004",0,"01/28/2004",0,"04/23/1996",1910,972,68,"Cape Cod","Single Family","Average",1,"None","Average","Average",0.06,"RM2","1900",0,41.300320375,-72.94347473
48700,2,0,1,63000,"04/16/1993",63000,"08/15/1991",NA,NA,NA,NA,NA,NA,1963,698,74,"Condominium","Res Condo","Above Average",1,"None","Average","Average",0,"RS2","2700",0,41.3346325966667,-72.9795756033333
136700,2,0,1,0,"09/17/2004",119500,"07/18/2002",0,"04/28/1995",129900,"10/01/1993",NA,NA,1948,1033,78,"Cape Cod","Single Family","Average",1,"None","Average","Average",0.2,"RS2","0800",260,41.323647,-72.8772
131700,2,0,1.5,0,"09/28/2005",0,"10/01/2002",122000,"10/01/2002",0,"06/14/1996",0,"06/14/1996",1985,1100,91,"Condominium","Res Condo","Very Good",1,"Central","Average","Average",0,"RS2","0800",0,41.331532475,-72.86360843
135200,4,0,2,0,"05/16/2008",112000,"09/09/1993",NA,NA,NA,NA,NA,NA,1900,2720,78,"2 Family","Multi-Fam 2-4","Average",2,"None","Average","Average",0.17,"RM1","1800",361,41.308192625,-72.95021506
125300,4,0,2,142500,"08/01/2014",117500,"04/01/1991",NA,NA,NA,NA,NA,NA,1900,2397,68,"2 Family","Multi-Fam 2-4","Above Average",2,"None","Average","Average",0.06,"RM2","2200",0,41.322212,-72.95273061
135300,2,0,1.5,113000,"09/05/2001",85000,"10/01/1999",0,"04/01/1996",132000,"03/21/1988",NA,NA,1983,840,84,"Ranch","Single Family","Average",1,"None","Average","Average",0.13,"RM1","0300",0,41.2820540633333,-72.8885868466667
149100,4,0,2,30200,"08/15/1977",NA,NA,NA,NA,NA,NA,NA,NA,1952,1339,68,"Cape Cod","Single Family","Average",1,"None","Average","Average",0.11,"RM1","2500",0,41.329575,-72.97391475
136200,2,0,1.5,159900,"03/20/2006",59900,"04/22/1997",0,"03/27/1995",0,"05/07/1991",NA,NA,1989,1152,88,"Condominium","Res Condo","Above Average",1,"Central","Average","Average",0,"RM1","0400",0,41.2940087,-72.892243285
73200,2,0,1,62000,"04/18/2001",40000,"06/30/2000",60000,"08/05/1992",NA,NA,NA,NA,1987,950,88,"Condominium","Res Condo","Above Average",1,"Central","Average","Average",0,"RM1","0400",0,41.29169839,-72.89107996
260900,3,0,2.5,43500,"09/05/1980",NA,NA,NA,NA,NA,NA,NA,NA,1974,1223,87,"Raised Ranch","Single Family","Above Average",1,"Central","Average","Average",0.29,"RS2","2400",575,41.32093884,-72.9696225366667
86100,2,0,1.5,125000,"05/02/2005",12500,"07/27/2001",0,"07/27/2001",0,"11/07/2000",0,"10/26/1995",1910,1120,78,"Colonial","Single Family","Average",1,"None","Average","Average",0.1,"RM1","1600",0,41.33173558,-72.92665581
60400,3,0,2,152000,"01/08/2007",2550000,"06/24/2004",22500,"11/29/2000",0,"05/22/1998",0,"03/11/1991",1989,1145,88,"Condominium","Res Condo","Average",1,"None","Average","Average",0,"RM2","0400",0,41.293569455,-72.89554106
127600,6,0,3,180000,"01/06/2005",74000,"07/05/2000",36000,"11/13/1996",30000,"11/13/1996",30000,"11/13/1996",1900,3310,78,"3 Family","Multi-Fam 2-4","Average",3,"None","Average","Average",0.13,"RM2","0900",0,41.309296,-72.901085
85300,5,0,2,0,"07/02/1981",NA,NA,NA,NA,NA,NA,NA,NA,1910,1920,78,"2 Family","Multi-Fam 2-4","Average",2,"None","Average","Average",0.09,"RM2","1900",0,41.29884819,-72.9406697466667
133800,7,0,3,135000,"04/01/2003",0,"10/06/1982",NA,NA,NA,NA,NA,NA,1900,3379,78,"3 Family","Multi-Fam 2-4","Average",3,"None","Average","Average",0.09,"RM2","1100",440,41.308163,-72.89699739
112800,4,0,2,121600,"07/02/2008",40164,"03/26/2004",0,"10/08/1999",0,"03/23/1998",65000,"03/29/1994",1900,2329,78,"Colonial","Multi-Fam 2-4","Average",2,"None","Average","Average",0.07,"RM2","0900",0,41.30897,-72.90026
147600,2,0,1.5,140500,"08/02/2004",0,"06/19/1996",0,"03/27/1995",0,"05/07/1991",NA,NA,1989,1300,88,"Condominium","Res Condo","Above Average",1,"Central","Average","Average",0,"RM1","0400",0,41.2936993,-72.8923255333333
102600,6,0,2,249900,"08/14/2008",0,"11/18/2003",110850,"01/10/1989",NA,NA,NA,NA,1988,2255,86,"2 Family","Multi-Fam 2-4","Average",2,"None","Average","Average",0.18,"RM2","1900",0,41.30200331,-72.939633
148000,2,0,2.5,0,"01/03/2003",0,"12/21/2001",120000,"06/29/2001",0,"10/16/1990",NA,NA,1945,1424,68,"Cape Cod","Single Family","Above Average",1,"None","Average","Average",0.23,"RS2","0600",0,41.3072030633333,-72.88066736
132400,2,0,2,236000,"06/30/2005",0,"07/22/2003",145000,"09/05/2001",90000,"10/13/1998",187500,"08/02/1989",1977,1389,88,"Condominium","Res Condo","Good",1,"Central","Average","Average",0,"RS2","2400",240,41.3272,-72.971794
262800,3,0,1.5,0,"09/12/1983",NA,NA,NA,NA,NA,NA,NA,NA,1931,1824,78,"Colonial","Single Family","Ave/Good",1,"None","Average","Average",0.21,"RS2","2400",400,41.32360257,-72.96041884
231900,4,0,2,0,"04/12/2005",0,"12/01/1994",55000,"08/04/1982",NA,NA,NA,NA,1952,2208,78,"Cape Cod","Single Family","Average",1,"None","Average","Average",0.34,"RS2","2900",420,41.32209344,-72.97336
109600,5,0,2,130000,"12/13/2007",0,"09/02/1998",NA,NA,NA,NA,NA,NA,1920,1890,68,"Colonial","Single Family","Average",1,"None","Average","Average",0.17,"RM1","1600",600,41.334366,-72.93686
70700,2,0,1.5,43000,"03/15/2013",0,"09/30/2011",45000,"02/24/2010",10000,"12/09/2003",0,"11/28/2000",1900,1232,68,"Row House","Single Family","Average",1,"None","Average","Average",0.05,"RM2","0900",0,41.30900212,-72.90420988
207300,6,0,3,150000,"08/28/2002",55800,"09/28/2000",0,"08/19/1998",109000,"03/31/1993",NA,NA,1900,5044,63,"3 Family","Multi-Fam 2-4","Ave/Good",3,"None","Average","Average",0.14,"RM2","2200",378,41.312509765,-72.9497171166667
152200,3,0,1,0,"11/22/2011",0,"03/03/2011",0,"03/03/2011",0,NA,NA,NA,1958,960,78,"Ranch","Single Family","Average",1,"Central","Average","Average",0.16,"RS2","0200",288,41.2766,-72.88805
271400,3,0,3,380000,"06/21/2013",0,"06/09/2009",0,"09/11/2006",305000,"05/06/2005",246000,"01/27/2003",1958,2392,78,"Ranch","Single Family","Above Average",1,"Central","Average","Average",0.27,"RS2","2900",576,41.317566,-72.9792128733333
118000,4,0,1,0,"01/30/1992",NA,NA,NA,NA,NA,NA,NA,NA,1957,1080,68,"Cape Cod","Single Family","Average",1,"None","Average","Average",0.12,"RS2","2700",0,41.33060384,-72.9825511366667
107500,6,0,2,0,"04/24/1990",NA,NA,NA,NA,NA,NA,NA,NA,1900,2344,68,"2 Family","Multi-Fam 2-4","Average",2,"None","Average","Average",0.16,"RM2","1100",806,41.30472,-72.90102
247300,4,0,2.5,0,"11/01/2004",0,"11/01/2004",290000,"11/01/2004",0,"04/10/1996",NA,NA,1935,3045,68,"Colonial","Single Family","Ave/Good",1,"None","Average","Average",0.41,"RS2","1700",440,41.324192,-72.9444114733333
43200,2,0,1,85700,"12/29/1987",NA,NA,NA,NA,NA,NA,NA,NA,1942,698,70,"Condominium","Res Condo","Average",1,"None","Average","Average",0,"RM2","2200",0,41.31160505,-72.9526805133333
181400,7,0,4,130000,"10/12/2011",0,"10/22/2010",90000,"04/16/1985",NA,NA,NA,NA,1920,3252,78,"4 Family","Multi-Fam 2-4","Above Average",3,"None","Average","Average",0.14,"RM2","2200",0,41.31601248,-72.9427980033333
1154300,8,0,4.5,475000,"05/15/1998",0,"09/05/1989",NA,NA,NA,NA,NA,NA,1904,5224,78,"Colonial","Single Family","Superior -",1,"Central","Average","Average",0.45,"RS2","1300",0,41.316788,-72.9175226966667
1018500,8,0,3.5,468000,"03/06/1989",NA,NA,NA,NA,NA,NA,NA,NA,1896,4556,78,"Colonial","Single Family","Superior -",1,"None","Average","Average",0.65,"RM2","1500",0,41.31947,-72.92344
111300,5,0,2,1e+05,"09/14/1994",NA,NA,NA,NA,NA,NA,NA,NA,1900,2678,68,"2 Family","Multi-Fam 2-4","Average",2,"None","Average","Average",0.14,"RM2","1100",300,41.30677844,-72.89906
140200,6,0,3,140000,"07/23/2004",1000,"11/15/2001",0,"08/10/2000",NA,NA,NA,NA,1900,3339,66,"2 Family","Multi-Fam 2-4","Above Average",2,"None","Average","Average",0.07,"RM2","1800",0,41.31218426,-72.9394883366667
179200,8,0,3,175000,"10/15/2010",0,"04/14/2000",NA,NA,NA,NA,NA,NA,1900,3623,78,"2 Family","Multi-Fam 2-4","Above Average",2,"None","Average","Average",0.12,"RM2","2200",0,41.31848,-72.95093
538600,4,0,3,0,"01/29/1979",NA,NA,NA,NA,NA,NA,NA,NA,1880,2546,78,"3 Family","Multi-Fam 2-4","Good",3,"None","Average","Average",0.28,"RM2","1300",320,41.31882,-72.914185
115800,6,0,2,0,"04/16/1990",NA,NA,NA,NA,NA,NA,NA,NA,1900,3141,78,"2 Family","Multi-Fam 2-4","Average",2,"None","Average","Average",0.12,"RM2","1600",0,41.3303926,-72.92591
76300,4,0,2,0,"03/27/1990",NA,NA,NA,NA,NA,NA,NA,NA,1900,1620,68,"2 Family","Multi-Fam 2-4","Average",2,"None","Average","Average",0.11,"RM2","1900",0,41.30011491,-72.936295
141500,3,0,1,113000,"08/23/2001",20000,"03/27/1975",NA,NA,NA,NA,NA,NA,1910,1338,68,"Cape Cod","Single Family","Above Average",1,"None","Average","Average",0.13,"RM1","0400",600,41.291668,-72.89092384
92500,3,0,2,17800,"07/26/1977",NA,NA,NA,NA,NA,NA,NA,NA,1900,1384,68,"Colonial","Single Family","Average",1,"None","Average","Average",0.15,"RM1","0900",0,41.319122,-72.9003
342100,2,0,2,85000,"02/24/1998",127000,"12/30/1992",NA,NA,NA,NA,NA,NA,1832,1297,80,"Condominium","Res Condo","Good",1,"Central","Average","Average",0,"RM2","1400",0,41.30374,-72.9167418733333
131800,2,0,1.5,0,"11/07/2014",154000,"03/05/2007",0,"10/14/2003",0,"10/25/1989",NA,NA,1985,977,88,"Condominium","Res Condo","Above Average",1,"None","Average","Average",0,"RS2","0200",0,41.28040083,-72.897804
192100,3,0,1.5,0,"05/22/1996",NA,NA,NA,NA,NA,NA,NA,NA,1950,1530,68,"Ranch","Single Family","Above Average",1,"Central","Average","Average",0.21,"RS2","2800",420,41.324148075,-72.98269579
245400,3,0,3,117500,"11/05/1993",NA,NA,NA,NA,NA,NA,NA,NA,1935,2592,68,"Colonial","Single Family","Good",1,"None","Average","Average",0.19,"RS2","1700",300,41.32366919,-72.9499723366667
254400,5,0,3,305000,"02/01/2010",325000,"05/24/2004",150000,"05/20/2003",0,"02/14/1997",0,"08/14/1995",1900,2622,90,"2 Family","Multi-Fam 2-4","Good",2,"None","Average","Average",0.17,"RM1","2400",0,41.31847,-72.963264
350300,4,0,2.5,0,"04/30/2013",345000,"12/19/2011",210000,"08/12/1999",277504,"10/23/1989",NA,NA,1989,2585,91,"Colonial","Single Family","Ave/Good",1,"Central","Average","Average",0.23,"RS2","2900",675,41.31445887,-72.97889
162700,3,0,1.5,121000,"01/08/2002",77000,"07/03/1996",68000,"04/16/1986",NA,NA,NA,NA,1890,1354,68,"Colonial","Single Family","Above Average",1,"None","Average","Average",0.11,"RS2","0101",0,41.25374645,-72.8981210133333
312700,6,0,3,190000,"08/30/2001",0,"03/27/1968",NA,NA,NA,NA,NA,NA,1900,3972,55,"3 Family","Multi-Fam 2-4","Average",3,"None","Average","Average",0.17,"RM2","1200",0,41.3224921366667,-72.90945179
52700,2,0,1,0,"09/09/2015",55000,"05/05/1987",NA,NA,NA,NA,NA,NA,1900,705,68,"Cape Cod","Single Family","Below Average",1,"None","Average","Average",0.09,"RM2","2000",0,41.29639,-72.93275128
126900,2,0,1.5,130000,"06/28/2004",53000,"10/27/2000",0,"04/12/1996",0,"12/21/1994",65000,"06/02/1987",1985,1008,88,"Condominium","Res Condo","Average",1,"Central","Average","Average",0,"RM1","0300",0,41.28334136,-72.89661159
115400,4,0,4,171000,"02/23/2005",35000,"11/10/1999",NA,NA,NA,NA,NA,NA,1982,1632,75,"4 Family","Multi-Fam 2-4","Average",4,"None","Average","Average",0.06,"RM1","2200",0,41.3072299166667,-72.95287931
150500,3,0,1.5,0,"11/17/1994",0,"09/21/1994",NA,NA,NA,NA,NA,NA,1923,1732,68,"Colonial","Single Family","Above Average",1,"None","Average","Average",0.19,"RS2","1700",360,41.32343499,-72.9408727233333
201700,2,0,1.5,217500,"03/30/2005",0,"03/16/2005",0,"01/20/2004",0,"07/05/1994",NA,NA,1900,1618,78,"Colonial","Single Family","Above Average",1,"Central","Average","Average",0.1,"RS2","0101",0,41.26293466,-72.89422375
231700,2,0,2,145000,"09/29/1989",NA,NA,NA,NA,NA,NA,NA,NA,1949,1962,68,"Ranch","Single Family","Above Average",1,"Central","Average","Average",0.24,"RS2","2800",440,41.324978,-72.9776900266667
221100,3,0,1.5,280000,"05/16/2008",266250,"12/14/2004",188000,"10/31/2002",0,NA,NA,NA,1930,1766,78,"Colonial","Single Family","Good",1,"None","Average","Average",0.11,"RS2","2500",0,41.326754805,-72.96924887
140600,2,0,1,153900,"11/12/2003",0,"01/16/2003",0,"01/16/2003",0,"10/12/2000",0,"06/26/1990",1950,1080,68,"Cape Cod","Single Family","Average",1,"None","Average","Average",0.17,"RS2","0101",0,41.269388135,-72.89688
