"Event","Round","Diver","Country","Rank","DiveNo","Difficulty","JScore","Judge","JCountry"
"M10mPF","Preliminary","ESKILSSON Christofer","SWE",3,6,3.7,7.5,"SOROKINA Anna","UKR"
"M10mPF","Preliminary","ESKILSSON Christofer","SWE",3,6,3.7,6.5,"CHOI Ka Wah","HKG"
"M10mPF","Preliminary","ESKILSSON Christofer","SWE",3,6,3.7,7.5,"DURAN PALACIOS Ricardo Andres","CHI"
"M10mPF","Preliminary","ESKILSSON Christofer","SWE",3,6,3.7,7.5,"NOVOTNA Hana","CZE"
"M10mPF","Preliminary","ESKILSSON Christofer","SWE",3,6,3.7,7.5,"RUIZ Rolando","CUB"
"M10mPF","Preliminary","MITCHAM Matthew","AUS",4,1,3,8,"BRAWLEY Nancy Jean","CAN"
"M10mPF","Preliminary","MITCHAM Matthew","AUS",4,1,3,8.5,"KELEMEN Ildiko","HUN"
"M10mPF","Preliminary","MITCHAM Matthew","AUS",4,1,3,8.5,"ANPING Cheng","CHN"
"M10mPF","Preliminary","MITCHAM Matthew","AUS",4,1,3,8.5,"FABER Marc","NED"
"M10mPF","Preliminary","MITCHAM Matthew","AUS",4,1,3,8,"LATIMER Simon James","NZL"
"M10mPF","Preliminary","MITCHAM Matthew","AUS",4,1,3,7.5,"VINOGRADOV Alexandr","RUS"
"M10mPF","Preliminary","MITCHAM Matthew","AUS",4,1,3,8.5,"RIOS HENAO Maria C.","COL"
"M10mPF","Preliminary","MITCHAM Matthew","AUS",4,2,3.6,7,"BRAWLEY Nancy Jean","CAN"
"M10mPF","Preliminary","MITCHAM Matthew","AUS",4,2,3.6,7.5,"KELEMEN Ildiko","HUN"
"M10mPF","Preliminary","MITCHAM Matthew","AUS",4,2,3.6,8,"ANPING Cheng","CHN"
"M10mPF","Preliminary","MITCHAM Matthew","AUS",4,2,3.6,7.5,"FABER Marc","NED"
"M10mPF","Preliminary","MITCHAM Matthew","AUS",4,2,3.6,7.5,"LATIMER Simon James","NZL"
"M10mPF","Preliminary","MITCHAM Matthew","AUS",4,2,3.6,7.5,"VINOGRADOV Alexandr","RUS"
"M10mPF","Preliminary","MITCHAM Matthew","AUS",4,2,3.6,8,"RIOS HENAO Maria C.","COL"
"M10mPF","Preliminary","MITCHAM Matthew","AUS",4,3,3.3,9.5,"BRAWLEY Nancy Jean","CAN"
"M10mPF","Preliminary","MITCHAM Matthew","AUS",4,3,3.3,9,"KELEMEN Ildiko","HUN"
"M10mPF","Preliminary","MITCHAM Matthew","AUS",4,3,3.3,9,"ANPING Cheng","CHN"
"M10mPF","Preliminary","MITCHAM Matthew","AUS",4,3,3.3,9,"FABER Marc","NED"
"M10mPF","Preliminary","MITCHAM Matthew","AUS",4,3,3.3,9,"LATIMER Simon James","NZL"
"M10mPF","Preliminary","MITCHAM Matthew","AUS",4,3,3.3,8.5,"VINOGRADOV Alexandr","RUS"
"M10mPF","Preliminary","MITCHAM Matthew","AUS",4,3,3.3,8.5,"RIOS HENAO Maria C.","COL"
"M10mPF","Preliminary","MITCHAM Matthew","AUS",4,4,3.2,8.5,"TELLEFSEN Arne","NOR"
"M10mPF","Preliminary","MITCHAM Matthew","AUS",4,4,3.2,8,"CHONG HON KEO Kelvin","MAS"
"M10mPF","Preliminary","MITCHAM Matthew","AUS",4,4,3.2,8.5,"SOROKINA Anna","UKR"
"M10mPF","Preliminary","MITCHAM Matthew","AUS",4,4,3.2,7.5,"CHOI Ka Wah","HKG"
"M10mPF","Preliminary","MITCHAM Matthew","AUS",4,4,3.2,8.5,"DURAN PALACIOS Ricardo Andres","CHI"
"M10mPF","Preliminary","MITCHAM Matthew","AUS",4,4,3.2,9,"NOVOTNA Hana","CZE"
"M10mPF","Preliminary","MITCHAM Matthew","AUS",4,4,3.2,9,"RUIZ Rolando","CUB"
"M10mPF","Preliminary","MITCHAM Matthew","AUS",4,5,3.3,9,"TELLEFSEN Arne","NOR"
"M10mPF","Preliminary","MITCHAM Matthew","AUS",4,5,3.3,8,"CHONG HON KEO Kelvin","MAS"
"M10mPF","Preliminary","MITCHAM Matthew","AUS",4,5,3.3,9,"SOROKINA Anna","UKR"
"M10mPF","Preliminary","MITCHAM Matthew","AUS",4,5,3.3,8.5,"CHOI Ka Wah","HKG"
"M10mPF","Preliminary","MITCHAM Matthew","AUS",4,5,3.3,8.5,"DURAN PALACIOS Ricardo Andres","CHI"
"M10mPF","Preliminary","MITCHAM Matthew","AUS",4,5,3.3,8.5,"NOVOTNA Hana","CZE"
"M10mPF","Preliminary","MITCHAM Matthew","AUS",4,5,3.3,9,"RUIZ Rolando","CUB"
"M10mPF","Preliminary","MITCHAM Matthew","AUS",4,6,3.6,8,"TELLEFSEN Arne","NOR"
"M10mPF","Preliminary","MITCHAM Matthew","AUS",4,6,3.6,7.5,"CHONG HON KEO Kelvin","MAS"
"M10mPF","Preliminary","MITCHAM Matthew","AUS",4,6,3.6,7.5,"SOROKINA Anna","UKR"
"M10mPF","Preliminary","MITCHAM Matthew","AUS",4,6,3.6,8,"CHOI Ka Wah","HKG"
"M10mPF","Preliminary","MITCHAM Matthew","AUS",4,6,3.6,8.5,"DURAN PALACIOS Ricardo Andres","CHI"
"M10mPF","Preliminary","MITCHAM Matthew","AUS",4,6,3.6,8,"NOVOTNA Hana","CZE"
"M10mPF","Preliminary","MITCHAM Matthew","AUS",4,6,3.6,8,"RUIZ Rolando","CUB"
"M10mPF","Preliminary","SANCHEZ German","MEX",5,1,3.3,6,"BRAWLEY Nancy Jean","CAN"
"M10mPF","Preliminary","SANCHEZ German","MEX",5,1,3.3,5.5,"KELEMEN Ildiko","HUN"
"M10mPF","Preliminary","SANCHEZ German","MEX",5,1,3.3,6.5,"ANPING Cheng","CHN"
"M10mPF","Preliminary","SANCHEZ German","MEX",5,1,3.3,6,"FABER Marc","NED"
"M10mPF","Preliminary","SANCHEZ German","MEX",5,1,3.3,6.5,"LATIMER Simon James","NZL"
"M10mPF","Preliminary","SANCHEZ German","MEX",5,1,3.3,5.5,"VINOGRADOV Alexandr","RUS"
"M10mPF","Preliminary","SANCHEZ German","MEX",5,1,3.3,7,"RIOS HENAO Maria C.","COL"
"M10mPF","Preliminary","SANCHEZ German","MEX",5,2,3.7,8.5,"BRAWLEY Nancy Jean","CAN"
"M10mPF","Preliminary","SANCHEZ German","MEX",5,2,3.7,8.5,"KELEMEN Ildiko","HUN"
"M10mPF","Preliminary","SANCHEZ German","MEX",5,2,3.7,8,"ANPING Cheng","CHN"
"M10mPF","Preliminary","SANCHEZ German","MEX",5,2,3.7,7.5,"FABER Marc","NED"
"M10mPF","Preliminary","SANCHEZ German","MEX",5,2,3.7,8.5,"LATIMER Simon James","NZL"
"M10mPF","Preliminary","SANCHEZ German","MEX",5,2,3.7,8,"VINOGRADOV Alexandr","RUS"
"M10mPF","Preliminary","SANCHEZ German","MEX",5,2,3.7,8,"RIOS HENAO Maria C.","COL"
"M10mPF","Preliminary","SANCHEZ German","MEX",5,3,3.3,7,"BRAWLEY Nancy Jean","CAN"
"M10mPF","Preliminary","SANCHEZ German","MEX",5,3,3.3,8,"KELEMEN Ildiko","HUN"
"M10mPF","Preliminary","SANCHEZ German","MEX",5,3,3.3,7.5,"ANPING Cheng","CHN"
"M10mPF","Preliminary","SANCHEZ German","MEX",5,3,3.3,8.5,"FABER Marc","NED"
"M10mPF","Preliminary","SANCHEZ German","MEX",5,3,3.3,8.5,"LATIMER Simon James","NZL"
"M10mPF","Preliminary","SANCHEZ German","MEX",5,3,3.3,8.5,"VINOGRADOV Alexandr","RUS"
"M10mPF","Preliminary","SANCHEZ German","MEX",5,3,3.3,8.5,"RIOS HENAO Maria C.","COL"
"M10mPF","Preliminary","SANCHEZ German","MEX",5,4,3.3,7.5,"TELLEFSEN Arne","NOR"
"M10mPF","Preliminary","SANCHEZ German","MEX",5,4,3.3,8,"CHONG HON KEO Kelvin","MAS"
"M10mPF","Preliminary","SANCHEZ German","MEX",5,4,3.3,7.5,"SOROKINA Anna","UKR"
"M10mPF","Preliminary","SANCHEZ German","MEX",5,4,3.3,7,"CHOI Ka Wah","HKG"
"M10mPF","Preliminary","SANCHEZ German","MEX",5,4,3.3,7.5,"DURAN PALACIOS Ricardo Andres","CHI"
"M10mPF","Preliminary","SANCHEZ German","MEX",5,4,3.3,8,"NOVOTNA Hana","CZE"
"M10mPF","Preliminary","SANCHEZ German","MEX",5,4,3.3,8,"RUIZ Rolando","CUB"
"M10mPF","Preliminary","SANCHEZ German","MEX",5,5,3.8,7.5,"TELLEFSEN Arne","NOR"
"M10mPF","Preliminary","SANCHEZ German","MEX",5,5,3.8,7,"CHONG HON KEO Kelvin","MAS"
"M10mPF","Preliminary","SANCHEZ German","MEX",5,5,3.8,7.5,"SOROKINA Anna","UKR"
"M10mPF","Preliminary","SANCHEZ German","MEX",5,5,3.8,8,"CHOI Ka Wah","HKG"
"M10mPF","Preliminary","SANCHEZ German","MEX",5,5,3.8,8.5,"DURAN PALACIOS Ricardo Andres","CHI"
"M10mPF","Preliminary","SANCHEZ German","MEX",5,5,3.8,8,"NOVOTNA Hana","CZE"
"M10mPF","Preliminary","SANCHEZ German","MEX",5,5,3.8,8,"RUIZ Rolando","CUB"
"M10mPF","Preliminary","SANCHEZ German","MEX",5,6,4.1,5.5,"TELLEFSEN Arne","NOR"
"M10mPF","Preliminary","SANCHEZ German","MEX",5,6,4.1,8,"CHONG HON KEO Kelvin","MAS"
"M10mPF","Preliminary","SANCHEZ German","MEX",5,6,4.1,7.5,"SOROKINA Anna","UKR"
"M10mPF","Preliminary","SANCHEZ German","MEX",5,6,4.1,6,"CHOI Ka Wah","HKG"
"M10mPF","Preliminary","SANCHEZ German","MEX",5,6,4.1,8,"DURAN PALACIOS Ricardo Andres","CHI"
"M10mPF","Preliminary","SANCHEZ German","MEX",5,6,4.1,7.5,"NOVOTNA Hana","CZE"
"M10mPF","Preliminary","SANCHEZ German","MEX",5,6,4.1,7,"RUIZ Rolando","CUB"
"M10mPF","Preliminary","MINIBAEV Victor","RUS",6,1,3.2,9,"BRAWLEY Nancy Jean","CAN"
"M10mPF","Preliminary","MINIBAEV Victor","RUS",6,1,3.2,8.5,"KELEMEN Ildiko","HUN"
"M10mPF","Preliminary","MINIBAEV Victor","RUS",6,1,3.2,8,"ANPING Cheng","CHN"
"M10mPF","Preliminary","MINIBAEV Victor","RUS",6,1,3.2,8.5,"FABER Marc","NED"
"M10mPF","Preliminary","MINIBAEV Victor","RUS",6,1,3.2,8.5,"LATIMER Simon James","NZL"
"M10mPF","Preliminary","MINIBAEV Victor","RUS",6,1,3.2,9.5,"VINOGRADOV Alexandr","RUS"
"M10mPF","Preliminary","MINIBAEV Victor","RUS",6,1,3.2,8.5,"RIOS HENAO Maria C.","COL"
"M10mPF","Preliminary","MINIBAEV Victor","RUS",6,2,3.7,5.5,"BRAWLEY Nancy Jean","CAN"
"M10mPF","Preliminary","MINIBAEV Victor","RUS",6,2,3.7,5.5,"KELEMEN Ildiko","HUN"
"M10mPF","Preliminary","MINIBAEV Victor","RUS",6,2,3.7,4.5,"ANPING Cheng","CHN"
"M10mPF","Preliminary","MINIBAEV Victor","RUS",6,2,3.7,4.5,"FABER Marc","NED"
"M10mPF","Preliminary","MINIBAEV Victor","RUS",6,2,3.7,5,"LATIMER Simon James","NZL"
"M10mPF","Preliminary","MINIBAEV Victor","RUS",6,2,3.7,6.5,"VINOGRADOV Alexandr","RUS"
"M10mPF","Preliminary","MINIBAEV Victor","RUS",6,2,3.7,4.5,"RIOS HENAO Maria C.","COL"
"M10mPF","Preliminary","MINIBAEV Victor","RUS",6,3,3.3,9,"BRAWLEY Nancy Jean","CAN"
"M10mPF","Preliminary","MINIBAEV Victor","RUS",6,3,3.3,9,"KELEMEN Ildiko","HUN"
"M10mPF","Preliminary","MINIBAEV Victor","RUS",6,3,3.3,8.5,"ANPING Cheng","CHN"
"M10mPF","Preliminary","MINIBAEV Victor","RUS",6,3,3.3,8.5,"FABER Marc","NED"
"M10mPF","Preliminary","MINIBAEV Victor","RUS",6,3,3.3,9,"LATIMER Simon James","NZL"
"M10mPF","Preliminary","MINIBAEV Victor","RUS",6,3,3.3,9,"VINOGRADOV Alexandr","RUS"
"M10mPF","Preliminary","MINIBAEV Victor","RUS",6,3,3.3,9,"RIOS HENAO Maria C.","COL"
"M10mPF","Preliminary","MINIBAEV Victor","RUS",6,4,3.6,7,"TELLEFSEN Arne","NOR"
"M10mPF","Preliminary","MINIBAEV Victor","RUS",6,4,3.6,6.5,"CHONG HON KEO Kelvin","MAS"
"M10mPF","Preliminary","MINIBAEV Victor","RUS",6,4,3.6,8,"SOROKINA Anna","UKR"
"M10mPF","Preliminary","MINIBAEV Victor","RUS",6,4,3.6,7.5,"CHOI Ka Wah","HKG"
"M10mPF","Preliminary","MINIBAEV Victor","RUS",6,4,3.6,7,"DURAN PALACIOS Ricardo Andres","CHI"
"M10mPF","Preliminary","MINIBAEV Victor","RUS",6,4,3.6,7.5,"NOVOTNA Hana","CZE"
"M10mPF","Preliminary","MINIBAEV Victor","RUS",6,4,3.6,7,"RUIZ Rolando","CUB"
"M10mPF","Preliminary","MINIBAEV Victor","RUS",6,5,3.6,8.5,"TELLEFSEN Arne","NOR"
"M10mPF","Preliminary","MINIBAEV Victor","RUS",6,5,3.6,7.5,"CHONG HON KEO Kelvin","MAS"
"M10mPF","Preliminary","MINIBAEV Victor","RUS",6,5,3.6,8.5,"SOROKINA Anna","UKR"
"M10mPF","Preliminary","MINIBAEV Victor","RUS",6,5,3.6,7,"CHOI Ka Wah","HKG"
"M10mPF","Preliminary","MINIBAEV Victor","RUS",6,5,3.6,7.5,"DURAN PALACIOS Ricardo Andres","CHI"
"M10mPF","Preliminary","MINIBAEV Victor","RUS",6,5,3.6,8.5,"NOVOTNA Hana","CZE"
"M10mPF","Preliminary","MINIBAEV Victor","RUS",6,5,3.6,8.5,"RUIZ Rolando","CUB"
"M10mPF","Preliminary","MINIBAEV Victor","RUS",6,6,3.6,7.5,"TELLEFSEN Arne","NOR"
"M10mPF","Preliminary","MINIBAEV Victor","RUS",6,6,3.6,7.5,"CHONG HON KEO Kelvin","MAS"
"M10mPF","Preliminary","MINIBAEV Victor","RUS",6,6,3.6,7.5,"SOROKINA Anna","UKR"
"M10mPF","Preliminary","MINIBAEV Victor","RUS",6,6,3.6,7,"CHOI Ka Wah","HKG"
"M10mPF","Preliminary","MINIBAEV Victor","RUS",6,6,3.6,7.5,"DURAN PALACIOS Ricardo Andres","CHI"
"M10mPF","Preliminary","MINIBAEV Victor","RUS",6,6,3.6,8,"NOVOTNA Hana","CZE"
"M10mPF","Preliminary","MINIBAEV Victor","RUS",6,6,3.6,7.5,"RUIZ Rolando","CUB"
"M10mPF","Preliminary","PACHECO Rommel","MEX",7,1,3.2,7.5,"BRAWLEY Nancy Jean","CAN"
"M10mPF","Preliminary","PACHECO Rommel","MEX",7,1,3.2,7.5,"KELEMEN Ildiko","HUN"
"M10mPF","Preliminary","PACHECO Rommel","MEX",7,1,3.2,8,"ANPING Cheng","CHN"
"M10mPF","Preliminary","PACHECO Rommel","MEX",7,1,3.2,7.5,"FABER Marc","NED"
"M10mPF","Preliminary","PACHECO Rommel","MEX",7,1,3.2,7,"LATIMER Simon James","NZL"
"M10mPF","Preliminary","PACHECO Rommel","MEX",7,1,3.2,7.5,"VINOGRADOV Alexandr","RUS"
"M10mPF","Preliminary","PACHECO Rommel","MEX",7,1,3.2,8.5,"RIOS HENAO Maria C.","COL"
"M10mPF","Preliminary","PACHECO Rommel","MEX",7,2,3.7,7,"BRAWLEY Nancy Jean","CAN"
"M10mPF","Preliminary","PACHECO Rommel","MEX",7,2,3.7,7,"KELEMEN Ildiko","HUN"
"M10mPF","Preliminary","PACHECO Rommel","MEX",7,2,3.7,7.5,"ANPING Cheng","CHN"
"M10mPF","Preliminary","PACHECO Rommel","MEX",7,2,3.7,7,"FABER Marc","NED"
"M10mPF","Preliminary","PACHECO Rommel","MEX",7,2,3.7,6.5,"LATIMER Simon James","NZL"
"M10mPF","Preliminary","PACHECO Rommel","MEX",7,2,3.7,7,"VINOGRADOV Alexandr","RUS"
"M10mPF","Preliminary","PACHECO Rommel","MEX",7,2,3.7,7,"RIOS HENAO Maria C.","COL"
"M10mPF","Preliminary","PACHECO Rommel","MEX",7,3,3.2,7.5,"BRAWLEY Nancy Jean","CAN"
"M10mPF","Preliminary","PACHECO Rommel","MEX",7,3,3.2,7.5,"KELEMEN Ildiko","HUN"
"M10mPF","Preliminary","PACHECO Rommel","MEX",7,3,3.2,7.5,"ANPING Cheng","CHN"
"M10mPF","Preliminary","PACHECO Rommel","MEX",7,3,3.2,7.5,"FABER Marc","NED"
"M10mPF","Preliminary","PACHECO Rommel","MEX",7,3,3.2,7.5,"LATIMER Simon James","NZL"
"M10mPF","Preliminary","PACHECO Rommel","MEX",7,3,3.2,7.5,"VINOGRADOV Alexandr","RUS"
"M10mPF","Preliminary","PACHECO Rommel","MEX",7,3,3.2,8,"RIOS HENAO Maria C.","COL"
"M10mPF","Preliminary","PACHECO Rommel","MEX",7,4,3.3,8.5,"TELLEFSEN Arne","NOR"
"M10mPF","Preliminary","PACHECO Rommel","MEX",7,4,3.3,8.5,"CHONG HON KEO Kelvin","MAS"
"M10mPF","Preliminary","PACHECO Rommel","MEX",7,4,3.3,8.5,"SOROKINA Anna","UKR"
"M10mPF","Preliminary","PACHECO Rommel","MEX",7,4,3.3,7.5,"CHOI Ka Wah","HKG"
"M10mPF","Preliminary","PACHECO Rommel","MEX",7,4,3.3,8.5,"DURAN PALACIOS Ricardo Andres","CHI"
"M10mPF","Preliminary","PACHECO Rommel","MEX",7,4,3.3,8,"NOVOTNA Hana","CZE"
"M10mPF","Preliminary","PACHECO Rommel","MEX",7,4,3.3,8,"RUIZ Rolando","CUB"
"M10mPF","Preliminary","PACHECO Rommel","MEX",7,5,3.3,8.5,"TELLEFSEN Arne","NOR"
"M10mPF","Preliminary","PACHECO Rommel","MEX",7,5,3.3,8.5,"CHONG HON KEO Kelvin","MAS"
"M10mPF","Preliminary","PACHECO Rommel","MEX",7,5,3.3,9.5,"SOROKINA Anna","UKR"
"M10mPF","Preliminary","PACHECO Rommel","MEX",7,5,3.3,8.5,"CHOI Ka Wah","HKG"
"M10mPF","Preliminary","PACHECO Rommel","MEX",7,5,3.3,9,"DURAN PALACIOS Ricardo Andres","CHI"
"M10mPF","Preliminary","PACHECO Rommel","MEX",7,5,3.3,9.5,"NOVOTNA Hana","CZE"
"M10mPF","Preliminary","PACHECO Rommel","MEX",7,5,3.3,9,"RUIZ Rolando","CUB"
"M10mPF","Preliminary","PACHECO Rommel","MEX",7,6,3.6,7,"TELLEFSEN Arne","NOR"
"M10mPF","Preliminary","PACHECO Rommel","MEX",7,6,3.6,7,"CHONG HON KEO Kelvin","MAS"
"M10mPF","Preliminary","PACHECO Rommel","MEX",7,6,3.6,7,"SOROKINA Anna","UKR"
"M10mPF","Preliminary","PACHECO Rommel","MEX",7,6,3.6,7,"CHOI Ka Wah","HKG"
"M10mPF","Preliminary","PACHECO Rommel","MEX",7,6,3.6,7,"DURAN PALACIOS Ricardo Andres","CHI"
"M10mPF","Preliminary","PACHECO Rommel","MEX",7,6,3.6,7.5,"NOVOTNA Hana","CZE"
"M10mPF","Preliminary","PACHECO Rommel","MEX",7,6,3.6,7,"RUIZ Rolando","CUB"
"M10mPF","Preliminary","WOLFRAM Martin","GER",8,1,3.6,8.5,"BRAWLEY Nancy Jean","CAN"
"M10mPF","Preliminary","WOLFRAM Martin","GER",8,1,3.6,8,"KELEMEN Ildiko","HUN"
"M10mPF","Preliminary","WOLFRAM Martin","GER",8,1,3.6,8,"ANPING Cheng","CHN"
"M10mPF","Preliminary","WOLFRAM Martin","GER",8,1,3.6,8,"FABER Marc","NED"
"M10mPF","Preliminary","WOLFRAM Martin","GER",8,1,3.6,8,"LATIMER Simon James","NZL"
"M10mPF","Preliminary","WOLFRAM Martin","GER",8,1,3.6,8,"VINOGRADOV Alexandr","RUS"
"M10mPF","Preliminary","WOLFRAM Martin","GER",8,1,3.6,8.5,"RIOS HENAO Maria C.","COL"
"M10mPF","Preliminary","WOLFRAM Martin","GER",8,2,3.2,8,"BRAWLEY Nancy Jean","CAN"
"M10mPF","Preliminary","WOLFRAM Martin","GER",8,2,3.2,8,"KELEMEN Ildiko","HUN"
"M10mPF","Preliminary","WOLFRAM Martin","GER",8,2,3.2,8,"ANPING Cheng","CHN"
"M10mPF","Preliminary","WOLFRAM Martin","GER",8,2,3.2,8,"FABER Marc","NED"
"M10mPF","Preliminary","WOLFRAM Martin","GER",8,2,3.2,8,"LATIMER Simon James","NZL"
"M10mPF","Preliminary","WOLFRAM Martin","GER",8,2,3.2,8.5,"VINOGRADOV Alexandr","RUS"
"M10mPF","Preliminary","WOLFRAM Martin","GER",8,2,3.2,8.5,"RIOS HENAO Maria C.","COL"
"M10mPF","Preliminary","WOLFRAM Martin","GER",8,3,3.3,8,"BRAWLEY Nancy Jean","CAN"
"M10mPF","Preliminary","WOLFRAM Martin","GER",8,3,3.3,8,"KELEMEN Ildiko","HUN"
"M10mPF","Preliminary","WOLFRAM Martin","GER",8,3,3.3,6.5,"ANPING Cheng","CHN"
"M10mPF","Preliminary","WOLFRAM Martin","GER",8,3,3.3,7,"FABER Marc","NED"
"M10mPF","Preliminary","WOLFRAM Martin","GER",8,3,3.3,8,"LATIMER Simon James","NZL"
"M10mPF","Preliminary","WOLFRAM Martin","GER",8,3,3.3,7.5,"VINOGRADOV Alexandr","RUS"
"M10mPF","Preliminary","WOLFRAM Martin","GER",8,3,3.3,8,"RIOS HENAO Maria C.","COL"
"M10mPF","Preliminary","WOLFRAM Martin","GER",8,4,3.6,4.5,"TELLEFSEN Arne","NOR"
"M10mPF","Preliminary","WOLFRAM Martin","GER",8,4,3.6,4.5,"CHONG HON KEO Kelvin","MAS"
"M10mPF","Preliminary","WOLFRAM Martin","GER",8,4,3.6,5.5,"SOROKINA Anna","UKR"
"M10mPF","Preliminary","WOLFRAM Martin","GER",8,4,3.6,4.5,"CHOI Ka Wah","HKG"
"M10mPF","Preliminary","WOLFRAM Martin","GER",8,4,3.6,4,"DURAN PALACIOS Ricardo Andres","CHI"
"M10mPF","Preliminary","WOLFRAM Martin","GER",8,4,3.6,4.5,"NOVOTNA Hana","CZE"
"M10mPF","Preliminary","WOLFRAM Martin","GER",8,4,3.6,5,"RUIZ Rolando","CUB"
"M10mPF","Preliminary","WOLFRAM Martin","GER",8,5,3.6,8,"TELLEFSEN Arne","NOR"
"M10mPF","Preliminary","WOLFRAM Martin","GER",8,5,3.6,8.5,"CHONG HON KEO Kelvin","MAS"
"M10mPF","Preliminary","WOLFRAM Martin","GER",8,5,3.6,8,"SOROKINA Anna","UKR"
"M10mPF","Preliminary","WOLFRAM Martin","GER",8,5,3.6,8,"CHOI Ka Wah","HKG"
"M10mPF","Preliminary","WOLFRAM Martin","GER",8,5,3.6,8,"DURAN PALACIOS Ricardo Andres","CHI"
"M10mPF","Preliminary","WOLFRAM Martin","GER",8,5,3.6,8.5,"NOVOTNA Hana","CZE"
"M10mPF","Preliminary","WOLFRAM Martin","GER",8,5,3.6,7.5,"RUIZ Rolando","CUB"
"M10mPF","Preliminary","WOLFRAM Martin","GER",8,6,3.7,8.5,"TELLEFSEN Arne","NOR"
"M10mPF","Preliminary","WOLFRAM Martin","GER",8,6,3.7,8,"CHONG HON KEO Kelvin","MAS"
"M10mPF","Preliminary","WOLFRAM Martin","GER",8,6,3.7,8.5,"SOROKINA Anna","UKR"
"M10mPF","Preliminary","WOLFRAM Martin","GER",8,6,3.7,7.5,"CHOI Ka Wah","HKG"
"M10mPF","Preliminary","WOLFRAM Martin","GER",8,6,3.7,8,"DURAN PALACIOS Ricardo Andres","CHI"
"M10mPF","Preliminary","WOLFRAM Martin","GER",8,6,3.7,8.5,"NOVOTNA Hana","CZE"
"M10mPF","Preliminary","WOLFRAM Martin","GER",8,6,3.7,8,"RUIZ Rolando","CUB"
"M10mPF","Preliminary","BONDAR Oleksandr","UKR",9,1,3.6,7,"BRAWLEY Nancy Jean","CAN"
"M10mPF","Preliminary","BONDAR Oleksandr","UKR",9,1,3.6,7.5,"KELEMEN Ildiko","HUN"
"M10mPF","Preliminary","BONDAR Oleksandr","UKR",9,1,3.6,7.5,"ANPING Cheng","CHN"
"M10mPF","Preliminary","BONDAR Oleksandr","UKR",9,1,3.6,7,"FABER Marc","NED"
"M10mPF","Preliminary","BONDAR Oleksandr","UKR",9,1,3.6,7.5,"LATIMER Simon James","NZL"
"M10mPF","Preliminary","BONDAR Oleksandr","UKR",9,1,3.6,8,"VINOGRADOV Alexandr","RUS"
"M10mPF","Preliminary","BONDAR Oleksandr","UKR",9,1,3.6,8,"RIOS HENAO Maria C.","COL"
"M10mPF","Preliminary","BONDAR Oleksandr","UKR",9,2,3.2,8.5,"BRAWLEY Nancy Jean","CAN"
"M10mPF","Preliminary","BONDAR Oleksandr","UKR",9,2,3.2,8,"KELEMEN Ildiko","HUN"
"M10mPF","Preliminary","BONDAR Oleksandr","UKR",9,2,3.2,8.5,"ANPING Cheng","CHN"
"M10mPF","Preliminary","BONDAR Oleksandr","UKR",9,2,3.2,9,"FABER Marc","NED"
"M10mPF","Preliminary","BONDAR Oleksandr","UKR",9,2,3.2,8.5,"LATIMER Simon James","NZL"
"M10mPF","Preliminary","BONDAR Oleksandr","UKR",9,2,3.2,8.5,"VINOGRADOV Alexandr","RUS"
"M10mPF","Preliminary","BONDAR Oleksandr","UKR",9,2,3.2,8.5,"RIOS HENAO Maria C.","COL"
"M10mPF","Preliminary","BONDAR Oleksandr","UKR",9,3,3,7,"BRAWLEY Nancy Jean","CAN"
"M10mPF","Preliminary","BONDAR Oleksandr","UKR",9,3,3,7.5,"KELEMEN Ildiko","HUN"
"M10mPF","Preliminary","BONDAR Oleksandr","UKR",9,3,3,8,"ANPING Cheng","CHN"
"M10mPF","Preliminary","BONDAR Oleksandr","UKR",9,3,3,8,"FABER Marc","NED"
"M10mPF","Preliminary","BONDAR Oleksandr","UKR",9,3,3,7.5,"LATIMER Simon James","NZL"
"M10mPF","Preliminary","BONDAR Oleksandr","UKR",9,3,3,7,"VINOGRADOV Alexandr","RUS"
"M10mPF","Preliminary","BONDAR Oleksandr","UKR",9,3,3,7,"RIOS HENAO Maria C.","COL"
"M10mPF","Preliminary","BONDAR Oleksandr","UKR",9,4,3.3,8.5,"TELLEFSEN Arne","NOR"
"M10mPF","Preliminary","BONDAR Oleksandr","UKR",9,4,3.3,8,"CHONG HON KEO Kelvin","MAS"
"M10mPF","Preliminary","BONDAR Oleksandr","UKR",9,4,3.3,9,"SOROKINA Anna","UKR"
"M10mPF","Preliminary","BONDAR Oleksandr","UKR",9,4,3.3,8,"CHOI Ka Wah","HKG"
"M10mPF","Preliminary","BONDAR Oleksandr","UKR",9,4,3.3,8.5,"DURAN PALACIOS Ricardo Andres","CHI"
"M10mPF","Preliminary","BONDAR Oleksandr","UKR",9,4,3.3,8.5,"NOVOTNA Hana","CZE"
"M10mPF","Preliminary","BONDAR Oleksandr","UKR",9,4,3.3,8.5,"RUIZ Rolando","CUB"
"M10mPF","Preliminary","BONDAR Oleksandr","UKR",9,5,3.3,7.5,"TELLEFSEN Arne","NOR"
"M10mPF","Preliminary","BONDAR Oleksandr","UKR",9,5,3.3,8,"CHONG HON KEO Kelvin","MAS"
"M10mPF","Preliminary","BONDAR Oleksandr","UKR",9,5,3.3,7.5,"SOROKINA Anna","UKR"
"M10mPF","Preliminary","BONDAR Oleksandr","UKR",9,5,3.3,6.5,"CHOI Ka Wah","HKG"
