"pid","location","lat","lon"
15523,"440 HOWARD AV",41.2930459,-72.933329
15524,"436 HOWARD AV",41.292913,-72.933368
15525,"430 HOWARD AV",41.2927831,-72.9335375
15526,"HOWARD AV",41.2938061,-72.9331296
15527,"HOWARD AV",41.2938061,-72.9331296
15528,"424 HOWARD AV",41.292628,-72.933363
15529,"410 HOWARD AV",41.2925045,-72.933134
15530,"3 KIMBERLY AV",41.2920159,-72.9330622
15531,"9 KIMBERLY AV",41.2918606,-72.9331778
15532,"17 KIMBERLY AV",41.2917974,-72.9332348
15533,"21 KIMBERLY AV",41.291692,-72.933391
15534,"27 KIMBERLY AV",41.2915331,-72.9334284
15535,"31 KIMBERLY AV",41.2913942,-72.9334905
15536,"61 LAMBERTON ST",41.2913088,-72.9337108
15537,"63 LAMBERTON ST",41.2912985,-72.9338201
15538,"65 LAMBERTON ST",41.2912852,-72.9339272
15539,"67 LAMBERTON ST",41.291316,-72.934025
15540,"15 DEWITT ST",41.2917897,-72.9340838
15541,"23 DEWITT ST",41.291921,-72.93413
15542,"27 DEWITT ST",41.2920672,-72.9341636
15543,"31 DEWITT ST",41.2921626,-72.9341841
15544,"35 DEWITT ST",41.2922559,-72.9342143
15545,"39 DEWITT ST",41.2923377,-72.9342734
15546,"43 DEWITT ST",41.292451,-72.934223
15547,"51 DEWITT ST",41.292542,-72.934248
15548,"55 DEWITT ST",41.292642,-72.9343115
15549,"57 DEWITT ST",41.2927512,-72.9342376
15550,"90 ROSETTE ST",41.2930121,-72.9344784
15551,"88 ROSETTE ST",41.292992,-72.934354
15552,"84 ROSETTE ST",41.292964,-72.9342549
15553,"80 ROSETTE ST",41.293037,-72.9341159
15554,"72 ROSETTE ST",41.29301,-72.933909
15555,"70 ROSETTE ST",41.293035,-72.933742
15556,"66 ROSETTE ST",41.2930943,-72.9336273
15557,"126 HALLOCK AV",41.286511,-72.92993
15558,"124 HALLOCK AV",41.2864027,-72.9298538
15559,"118 HALLOCK AV",41.2862595,-72.9298736
15560,"112 HALLOCK AV",41.2861111,-72.9298453
15561,"110 HALLOCK AV",41.2859686,-72.9298582
15562,"102 HALLOCK AV",41.2858373,-72.9297513
15563,"33 FIFTH ST",41.2856006,-72.9296051
15564,"39 FIFTH ST",41.2855642,-72.9298599
15565,"43 FIFTH ST",41.285521,-72.9299918
15566,"47 FIFTH ST",41.2855101,-72.9301014
15567,"151 HOWARD AV",41.285449,-72.930384
15568,"157 HOWARD AV",41.285582,-72.93042
15569,"163 HOWARD AV",41.285729,-72.930406
15570,"167 HOWARD AV",41.285871,-72.930448
15571,"173 HOWARD AV",41.2860026,-72.9306054
15572,"177 HOWARD AV",41.2861411,-72.9306422
15573,"181 HOWARD AV",41.286264,-72.9306766
15574,"185 HOWARD AV",41.286391,-72.9306699
15575,"42 FOURTH ST",41.2864771,-72.9302337
15576,"188 HOWARD AV",41.2862911,-72.9314033
15577,"184 HOWARD AV",41.2861546,-72.9313559
15578,"180 HOWARD AV",41.2860462,-72.9313346
15579,"174 HOWARD AV",41.2858854,-72.9312665
15580,"170 HOWARD AV",41.2857519,-72.9312639
15581,"164 HOWARD AV",41.2856069,-72.9312268
15582,"158 HOWARD AV",41.2854666,-72.9311786
15583,"154 HOWARD AV",41.2853398,-72.9311437
15584,"79 FIFTH ST",41.2852634,-72.931688
15585,"205 GREENWICH AV",41.285284,-72.9319872
15586,"217 GREENWICH AV",41.2855135,-72.9319305
15587,"221 GREENWICH AV",41.2855921,-72.9319507
15588,"225 GREENWICH AV",41.2856576,-72.9320075
15589,"229 GREENWICH AV",41.2857616,-72.9319917
15590,"233 GREENWICH AV",41.285865,-72.931945
15591,"239 GREENWICH AV",41.2859713,-72.9321378
15592,"86 FOURTH ST",41.2861292,-72.9322687
15593,"82 FOURTH ST",41.2861456,-72.9320224
15594,"76 FOURTH ST",41.286112,-72.931838
15595,"72 FOURTH ST",41.2861796,-72.9317521
15596,"174 HALLOCK AV",41.2877174,-72.9302391
15597,"170 HALLOCK AV",41.2875887,-72.9302164
15598,"164 HALLOCK AV",41.287421,-72.930394
15599,"158 HALLOCK AV",41.2873205,-72.9301446
15600,"154 HALLOCK AV",41.2872083,-72.9301313
15601,"150 HALLOCK AV",41.2870568,-72.9300372
15602,"HALLOCK AV",41.2872009,-72.9298311
15603,"138 HALLOCK AV",41.2868007,-72.9300179
15604,"43 FOURTH ST",41.2867229,-72.9303243
15605,"197 HOWARD AV",41.2866898,-72.9307692
15606,"201 HOWARD AV",41.2867951,-72.930837
15607,"207 HOWARD AV",41.2869472,-72.9308405
15608,"213 HOWARD AV",41.2870817,-72.9308825
15609,"217 HOWARD AV",41.2872129,-72.9308891
15610,"221 HOWARD AV",41.287337,-72.930938
15611,"227 HOWARD AV",41.28749,-72.930897
15612,"235 HOWARD AV",41.2876198,-72.9310451
15613,"48 THIRD ST",41.287656,-72.9307648
15614,"42 THIRD ST",41.2876823,-72.9305589
15615,"234 HOWARD AV",41.287495,-72.931743
15616,"230 HOWARD AV",41.2873911,-72.9316884
15617,"226 HOWARD AV",41.2872882,-72.9316244
15618,"222 HOWARD AV",41.287212,-72.9315674
15619,"220 HOWARD AV",41.2871274,-72.9315974
15620,"216 HOWARD AV",41.2870364,-72.9315344
15621,"214 HOWARD AV",41.2869418,-72.9315521
15622,"210 HOWARD AV",41.2868614,-72.9315034
15623,"208 HOWARD AV",41.2867811,-72.9315072
15624,"204 HOWARD AV",41.2866851,-72.9314955
15625,"198 HOWARD AV",41.286551,-72.931507
15626,"75 FOURTH ST",41.2865115,-72.9318857
15627,"77 FOURTH ST",41.2864879,-72.9320098
15628,"85 FOURTH ST",41.2864363,-72.9321974
15629,"269 GREENWICH AV",41.2865668,-72.9322233
15630,"275 GREENWICH AV",41.2867124,-72.9322761
15631,"281 GREENWICH AV",41.2868335,-72.9323195
15632,"289 GREENWICH AV",41.2869966,-72.9323854
15633,"293 GREENWICH AV",41.287116,-72.9322229
15634,"297 GREENWICH AV",41.287126,-72.9324295
15635,"299 GREENWICH AV",41.2871858,-72.9324542
15636,"303 GREENWICH AV",41.2872481,-72.9324639
15637,"307 GREENWICH AV",41.2873189,-72.9324848
15638,"311 GREENWICH AV",41.2873889,-72.9325044
15639,"78 THIRD ST",41.287408,-72.9322175
15640,"76 THIRD ST",41.2874156,-72.9321215
15641,"72 THIRD ST",41.287443,-72.9319999
15642,"222 HALLOCK AV",41.2889583,-72.9305743
15643,"218 HALLOCK AV",41.2888623,-72.9305597
15644,"214 HALLOCK AV",41.2887758,-72.9305519
15645,"212 HALLOCK AV",41.2887001,-72.9305596
15646,"206 HALLOCK AV",41.2885834,-72.9304466
15647,"204 HALLOCK AV",41.2885027,-72.9304302
15648,"202 HALLOCK AV",41.28844,-72.9304126
15649,"198 HALLOCK AV",41.2883679,-72.9304141
15650,"196 HALLOCK AV",41.288307,-72.93037
15651,"HALLOCK AV",41.2872009,-72.9298311
15652,"194 HALLOCK AV",41.2882307,-72.9303588
15653,"192 HALLOCK AV",41.288157,-72.9303319
15654,"188 HALLOCK AV",41.288009,-72.930404
15655,"45 THIRD ST",41.2879585,-72.9306757
15656,"47 THIRD ST",41.2879441,-72.9308074
15657,"241 HOWARD AV",41.2878498,-72.9311102
15658,"245 HOWARD AV",41.2879419,-72.9311145
15659,"249 HOWARD AV",41.2880278,-72.9311388
15660,"253 HOWARD AV",41.2881566,-72.9312028
15661,"259 HOWARD AV",41.2882988,-72.9312029
15662,"261 HOWARD AV",41.2884183,-72.9312226
15663,"267 HOWARD AV",41.2885502,-72.9312597
15664,"271 HOWARD AV",41.2886479,-72.9313517
15665,"277 HOWARD AV",41.288742,-72.93134
15666,"279 HOWARD AV",41.2888329,-72.931368
15667,"48 SECOND ST",41.3431707,-72.9365717
15668,"44 SECOND ST",41.3431677,-72.9364805
15669,"40 SECOND ST",41.3429829,-72.9364
15670,"278 HOWARD AV",41.288714,-72.93203
15671,"274 HOWARD AV",41.2885642,-72.9320213
15672,"270 HOWARD AV",41.288433,-72.931994
15673,"264 HOWARD AV",41.2883144,-72.9319609
15674,"260 HOWARD AV",41.2881892,-72.9318721
15675,"254 HOWARD AV",41.288064,-72.931909
15676,"248 HOWARD AV",41.2878967,-72.9318501
15677,"242 HOWARD AV",41.2877902,-72.9317989
15678,"75 THIRD ST",41.2877146,-72.932182
15679,"77 THIRD ST",41.287756,-72.932323
15680,"321 GREENWICH AV",41.287629,-72.932529
15681,"325 GREENWICH AV",41.28772,-72.932556
15682,NA,40.6004643,-73.752093
15683,"333 GREENWICH AV",41.2878941,-72.932621
15684,"337 GREENWICH AV",41.2879519,-72.9326533
15685,"343 GREENWICH AV",41.2880848,-72.9326458
15686,"351 GREENWICH AV",41.2881567,-72.9327003
15687,"353 GREENWICH AV",41.2882479,-72.9327218
15688,"355 GREENWICH AV",41.2883504,-72.932767
15689,"86 SECOND ST",41.343215,-72.9379476
15690,"84 SECOND ST",41.3431016,-72.9379221
15691,"80 SECOND ST",41.343025,-72.937719
15692,"78 SECOND ST",41.3432019,-72.9375101
15693,NA,40.6004643,-73.752093
15694,"68 SECOND ST",41.3431923,-72.9372223
15695,"100 SECOND ST",41.3432299,-72.9384463
15696,"370 GREENWICH AV",41.288541,-72.9332894
15697,"368 GREENWICH AV",41.2884544,-72.9332678
15698,"362 GREENWICH AV",41.2883186,-72.9332562
15699,"356 GREENWICH AV",41.288224,-72.9333041
15700,"352 GREENWICH AV",41.2881412,-72.9332464
15701,"348 GREENWICH AV",41.2880476,-72.9331968
15702,"342 GREENWICH AV",41.2879652,-72.9331521
15703,"338 GREENWICH AV",41.2878542,-72.9331504
15704,"330 GREENWICH AV",41.2876929,-72.9331184
15705,"324 GREENWICH AV",41.2875541,-72.9330723
15706,"320 GREENWICH AV",41.2874862,-72.9330308
15707,NA,40.6004643,-73.752093
15708,"314 GREENWICH AV",41.2873926,-72.9330009
15709,"312 GREENWICH AV",41.2873116,-72.9329649
15710,"306 GREENWICH AV",41.2872408,-72.9329513
15711,"302 GREENWICH AV",41.2871534,-72.9329397
15712,"298 GREENWICH AV",41.2870754,-72.9329183
15713,"296 GREENWICH AV",41.2869914,-72.9329269
15714,"294 GREENWICH AV",41.2869316,-72.9328614
15715,"290 GREENWICH AV",41.2868664,-72.9328487
15716,"286 GREENWICH AV",41.2867989,-72.9328421
15717,NA,40.6004643,-73.752093
15718,"276 GREENWICH AV",41.2866265,-72.9328067
15719,"272 GREENWICH AV",41.2865337,-72.9327621
15720,"270 GREENWICH AV",41.2864555,-72.9327513
15721,"260 GREENWICH AV",41.2862624,-72.9326626
15722,"GREENWICH AV",41.2874386,-72.9327049
15723,"252 GREENWICH AV",41.286112,-72.9326423
15724,"250 GREENWICH AV",41.2860134,-72.932585
15725,"242 GREENWICH AV",41.2859285,-72.9325785
15726,"238 GREENWICH AV",41.2858565,-72.932533
15727,"234 GREENWICH AV",41.285752,-72.9325939
15728,"228 GREENWICH AV",41.285644,-72.932647
15729,"224 GREENWICH AV",41.2855768,-72.9324741
15730,"220 GREENWICH AV",41.2854812,-72.9324307
15731,"216 GREENWICH AV",41.2854038,-72.9323968
15732,"212 GREENWICH AV",41.2853218,-72.9323655
15733,"210 GREENWICH AV",41.2852439,-72.9323908
15734,"206 GREENWICH AV",41.2851844,-72.9323325
15735,"202 GREENWICH AV",41.285061,-72.932397
15736,"196 GREENWICH AV",41.285055,-72.932673
15737,"228 KIMBERLY AV",41.2862893,-72.9357743
15738,"224 KIMBERLY AV",41.286378,-72.935695
15739,"220 KIMBERLY AV",41.2864835,-72.9356734
15740,"216 KIMBERLY AV",41.2865666,-72.9356205
15741,"212 KIMBERLY AV",41.2866568,-72.9355616
15742,"208 KIMBERLY AV",41.2867721,-72.9355029
15743,"204 KIMBERLY AV",41.2868603,-72.9354624
15744,"200 KIMBERLY AV",41.2869537,-72.9354116
15745,"196 KIMBERLY AV",41.2870573,-72.9353311
15746,"192 KIMBERLY AV",41.2872434,-72.9352972
15747,"190 KIMBERLY AV",41.2873181,-72.9351613
15748,"182 KIMBERLY AV",41.2874093,-72.9351378
15749,"178 KIMBERLY AV",41.2874978,-72.9350589
15750,"KIMBERLY AV",41.2868167,-72.935845
15751,"155 ELLA T GRASSO BLVD",41.286068,-72.933998
15752,"161 ELLA T GRASSO BLVD",41.286183,-72.935404
15753,"254 KIMBERLY AV",41.2856399,-72.9361267
15754,"246 KIMBERLY AV",41.2858103,-72.9361731
15755,"240 KIMBERLY AV",41.2859405,-72.9360854
15756,"160 ELLA T GRASSO BLVD",41.285639,-72.9357329
15757,"ELLA T GRASSO BLVD",41.3037923,-72.9518866
15758,"194 ELLA T GRASSO BLVD",41.287805,-72.939789
15759,"198 ELLA T GRASSO BLVD",41.28672,-72.937543
15760,"ELLA T GRASSO BLVD",41.3037923,-72.9518866
15761,"241 KIMBERLY AV",41.2863128,-72.9365049
15762,"247 KIMBERLY AV",41.286031,-72.936736
15763,"255 KIMBERLY AV",41.2854851,-72.9370172
15764,"251 KIMBERLY AV",41.2857684,-72.9370303
15765,"267 KIMBERLY AV",41.2852041,-72.9372217
15766,"294 KIMBERLY AV",41.284489,-72.9366189
15767,"272 KIMBERLY AV",41.28494,-72.936357
15768,"317 KIMBERLY AV",41.2848597,-72.9374078
15769,"ELLA T GRASSO BLVD",41.3037923,-72.9518866
15770,"28 HARBOUR CLOSE #B12",41.7737483,-71.3893874
15771,"30 HARBOUR CLOSE #B17",41.2810386,-72.9314198
15772,"32 HARBOUR CLOSE #B18",41.28104,-72.9314223
15773,"34 HARBOUR CLOSE #B-11",41.2810414,-72.9314248
15774,"36 HARBOUR CLOSE #A-1",41.2810428,-72.9314272
15775,"38 HARBOUR CLOSE #B-16",41.2810442,-72.9314297
15776,"40 HARBOUR CLOSE #B-14",41.2810456,-72.9314322
15777,"42 HARBOUR CLOSE #A-4",41.281047,-72.9314347
15778,"44 HARBOUR CLOSE #A-9",41.2810484,-72.9314372
15779,"46 HARBOUR CLOSE #A-2",41.2810498,-72.9314397
15780,"48 HARBOUR CLOSE #A-3",41.2810512,-72.9314422
15781,"50 HARBOUR CLOSE #A-8",41.2810526,-72.9314447
15782,"52 HARBOUR CLOSE #A-5",41.281054,-72.9314472
15783,"54 HARBOUR CLOSE #A-6",41.2810554,-72.9314496
15784,"56 HARBOUR CLOSE #A-7",41.2810568,-72.9314521
15785,"58 HARBOUR CLOSE #C-20",41.2810582,-72.9314546
15786,"60 HARBOUR CLOSE #C-24",41.2810596,-72.9314571
15787,"62 HARBOUR CLOSE #C-22",41.281061,-72.9314596
15788,"64 HARBOUR CLOSE #B-10",41.2810624,-72.9314621
15789,"66 HARBOUR CLOSE #B-13",41.2810638,-72.9314646
15790,"68 HARBOUR CLOSE #B-15",41.2810652,-72.9314671
15791,"70 HARBOUR CLOSE #C-19",41.2810666,-72.9314696
15792,"72 HARBOUR CLOSE #C-21",41.281068,-72.9314721
15793,"74 HARBOUR CLOSE #C-23",41.2810724,-72.9314781
15794,"KIMBERLY AV",41.2868167,-72.935845
15795,"KIMBERLY AV",41.2868167,-72.935845
15796,"KIMBERLY AV",41.2868167,-72.935845
15797,"KIMBERLY AV",41.2868167,-72.935845
15798,"KIMBERLY AV",41.2868167,-72.935845
15799,"386 KIMBERLY AV",41.281905,-72.93302
15800,"345 KIMBERLY AV",41.2830579,-72.938553
15801,"KIMBERLY AV",41.2868167,-72.935845
15802,"KIMBERLY AV",41.2868167,-72.935845
15803,"355 KIMBERLY AV",41.282633,-72.938758
15804,"KIMBERLY AV",41.2868167,-72.935845
15805,"230 ELLA T GRASSO BLVD",41.286692,-72.938761
15806,"ELLA T GRASSO BLVD",41.3037923,-72.9518866
15807,"ELLA T GRASSO BLVD",41.3037923,-72.9518866
15808,"126 KIMBERLY AV",41.2887569,-72.9341759
15809,"120 KIMBERLY AV",41.288946,-72.934219
15810,"118 KIMBERLY AV",41.289017,-72.934171
15811,"114 KIMBERLY AV",41.289108,-72.9341309
15812,"110 KIMBERLY AV",41.2892269,-72.934082
15813,"104 KIMBERLY AV",41.2893947,-72.9340538
15814,"100 KIMBERLY AV",41.2894787,-72.9340007
15815,"98 KIMBERLY AV",41.2895628,-72.933948
15816,"94 KIMBERLY AV",41.2896719,-72.933945
15817,"100 FIRST ST",41.3424611,-72.9386148
15818,"GREENWICH AV",41.2874386,-72.9327049
15819,"414 GREENWICH AV",41.2893912,-72.9335547
15820,"410 GREENWICH AV",41.2893057,-72.9335467
15821,"406 GREENWICH AV",41.2892514,-72.9335355
15822,"404 GREENWICH AV",41.289157,-72.933661
15823,"400 GREENWICH AV",41.2891154,-72.9334779
15824,"394 GREENWICH AV",41.2889752,-72.9334448
15825,"390 GREENWICH AV",41.2888827,-72.9334118
15826,"382 GREENWICH AV",41.2887735,-72.9333378
15827,"154 KIMBERLY AV",41.287886,-72.9345589
15828,"205 ELLA T GRASSO BLVD",41.2871119,-72.9368056
15829,"55 PLYMOUTH ST",41.2872951,-72.9366571
15830,"59 PLYMOUTH ST",41.2873845,-72.936625
15831,"61 PLYMOUTH ST",41.287433,-72.936474
15832,"65 PLYMOUTH ST",41.2875413,-72.9365303
15833,"67 PLYMOUTH ST",41.2875604,-72.936298
15834,"69 PLYMOUTH ST",41.2877131,-72.9363832
15835,"PLYMOUTH ST",41.2885198,-72.9362416
15836,"81 PLYMOUTH ST",41.287904,-72.936204
15837,"85 PLYMOUTH ST",41.2880631,-72.9361823
15838,"89 PLYMOUTH ST",41.2881698,-72.9361759
15839,"91 PLYMOUTH ST",41.2882575,-72.9361125
15840,"95 PLYMOUTH ST",41.2883396,-72.9360655
15841,"14 GRANT ST",41.2881903,-72.9356813
15842,"163 KIMBERLY AV",41.2881116,-72.9354061
15843,"167 KIMBERLY AV",41.287993,-72.9354819
15844,"173 KIMBERLY AV",41.2878275,-72.9356218
15845,"175 KIMBERLY AV",41.2877642,-72.9356925
15846,"183 KIMBERLY AV",41.2876509,-72.935802
15847,"187 KIMBERLY AV",41.2874887,-72.9358013
15848,"191 KIMBERLY AV",41.2873952,-72.9358537
15849,"195 KIMBERLY AV",41.2872808,-72.9359348
15850,"199 KIMBERLY AV",41.2872046,-72.9360097
15851,"201 KIMBERLY AV",41.2870986,-72.9359533
15852,"205 KIMBERLY AV",41.287018,-72.9360219
15853,"209 KIMBERLY AV",41.2869344,-72.9360463
15854,"211 KIMBERLY AV",41.2868637,-72.9361122
15855,"215 KIMBERLY AV",41.2867784,-72.9361956
15856,"219 KIMBERLY AV",41.2866877,-72.9362555
15857,"195 ELLA T GRASSO BLVD",41.286909,-72.936466
15858,NA,40.6004643,-73.752093
15859,"58 PLYMOUTH ST",41.2875157,-72.937043
15860,"239 ELLA T GRASSO BLVD",41.288035,-72.937446
15861,"PLYMOUTH ST",41.2885198,-72.9362416
15862,"ELLA T GRASSO BLVD",41.3037923,-72.9518866
15863,"60 PLYMOUTH ST",41.2876994,-72.9369707
15864,"64 PLYMOUTH ST",41.2878275,-72.9369121
15865,"68 PLYMOUTH ST",41.287976,-72.936946
15866,"78 PLYMOUTH ST",41.2880627,-72.9368679
15867,"84 PLYMOUTH ST",41.2882303,-72.9366546
15868,"88 PLYMOUTH ST",41.2883319,-72.936668
15869,"94 PLYMOUTH ST",41.2883957,-72.936526
15870,"96 PLYMOUTH ST",41.288509,-72.936568
15871,"48 GRANT ST #1",42.4491399,-71.223421
15872,"48 GRANT ST",41.288596,-72.937388
15873,"255 ELLA T GRASSO BLVD",41.288649,-72.938175
15874,"99 PLYMOUTH ST",41.288549,-72.935924
15875,"101 PLYMOUTH ST",41.2886513,-72.935901
15876,NA,40.6004643,-73.752093
15877,"107 PLYMOUTH ST",41.288835,-72.935784
15878,"111 PLYMOUTH ST",41.288916,-72.935737
15879,"115 PLYMOUTH ST",41.288998,-72.9356899
15880,"117 PLYMOUTH ST",41.2890481,-72.9356648
15881,"121 PLYMOUTH ST",41.289171,-72.9356004
15882,NA,40.6004643,-73.752093
15883,"129 PLYMOUTH ST",41.2893305,-72.9355012
15884,"133 PLYMOUTH ST",41.2894162,-72.9354556
15885,"135 PLYMOUTH ST",41.289461,-72.935304
15886,"141 PLYMOUTH ST",41.2895768,-72.9353664
15887,"143 PLYMOUTH ST",41.2896209,-72.935215
15888,"145 PLYMOUTH ST",41.289724,-72.9352715
15889,"149 PLYMOUTH ST",41.2897729,-72.935123
15890,"151 PLYMOUTH ST",41.289848,-72.93508
15891,"155 PLYMOUTH ST",41.289918,-72.93504
15892,"157 PLYMOUTH ST",41.289983,-72.934999
15893,"161 PLYMOUTH ST",41.290062,-72.934958
15894,"165 PLYMOUTH ST",41.290159,-72.934906
15895,"169 PLYMOUTH ST",41.290246,-72.934852
15896,"173 PLYMOUTH ST",41.290351,-72.934794
15897,"175 PLYMOUTH ST",41.290467,-72.934727
15898,"181 PLYMOUTH ST",41.2905916,-72.9347746
15899,"82 LAMBERTON ST",41.290833,-72.934704
15900,"482 GREENWICH AV",41.290849,-72.9340022
15901,NA,40.6004643,-73.752093
15902,"61 KIMBERLY AV",41.2906393,-72.9339338
15903,"63 KIMBERLY AV",41.2905548,-72.9340018
15904,"67 KIMBERLY AV",41.2904711,-72.9340576
15905,"73 KIMBERLY AV",41.2904089,-72.93422
15906,"75 KIMBERLY AV",41.2902961,-72.9341697
15907,"79 KIMBERLY AV",41.290202,-72.934337
15908,"83 KIMBERLY AV",41.290087,-72.9344
15909,"85 KIMBERLY AV",41.289987,-72.934455
15910,"93 KIMBERLY AV",41.289893,-72.9345139
15911,"95 KIMBERLY AV",41.289811,-72.934554
15912,"99 KIMBERLY AV",41.289743,-72.934594
15913,"101 KIMBERLY AV",41.289667,-72.934638
15914,"103 KIMBERLY AV",41.289582,-72.934688
15915,"107 KIMBERLY AV",41.289497,-72.93473
15916,"111 KIMBERLY AV",41.289418,-72.934783
15917,"115 KIMBERLY AV",41.289341,-72.934822
15918,"117 KIMBERLY AV",41.289256,-72.934876
15919,"121 KIMBERLY AV",41.289159,-72.934931
15920,"123 KIMBERLY AV",41.289102,-72.935075
15921,"127 KIMBERLY AV",41.289115,-72.9346255
15922,"129 KIMBERLY AV",41.288885,-72.9352
15923,"135 KIMBERLY AV",41.288791,-72.935264
15924,"141 KIMBERLY AV",41.288691,-72.935315
15925,"145 KIMBERLY AV",41.2885124,-72.9351539
15926,"149 KIMBERLY AV",41.2884197,-72.9352159
15927,"GRANT ST",41.2885198,-72.9362416
15928,"17 GRANT ST",41.2884863,-72.935684
15929,"69 GRANT ST",41.2891431,-72.9376443
15930,"67 GRANT ST",41.2891029,-72.9375552
15931,"65 GRANT ST",41.2891292,-72.9374453
15932,"63 GRANT ST",41.2891058,-72.9370451
15933,"55 GRANT ST",41.289454,-72.936714
15934,"39 GRANT ST",41.288975,-72.936718
15935,"100 PLYMOUTH ST",41.288756,-72.936498
15936,"102 PLYMOUTH ST",41.28887,-72.936431
15937,"106 PLYMOUTH ST",41.2889709,-72.936373
15938,"112 PLYMOUTH ST",41.289055,-72.936324
15939,"114 PLYMOUTH ST",41.28913,-72.93628
15940,"122 PLYMOUTH ST",41.289222,-72.936227
15941,"124 PLYMOUTH ST",41.289323,-72.936169
15942,"126 PLYMOUTH ST",41.289411,-72.9361179
15943,"128 PLYMOUTH ST",41.289492,-72.93607
15944,"130 PLYMOUTH ST",41.289569,-72.936026
15945,"132 PLYMOUTH ST",41.289646,-72.935981
15946,"136 PLYMOUTH ST",41.289732,-72.9359319
15947,"142 PLYMOUTH ST",41.289817,-72.935882
15948,"144 PLYMOUTH ST",41.289904,-72.935832
15949,"146 PLYMOUTH ST",41.289985,-72.93578
15950,"148 PLYMOUTH ST",41.29007,-72.93574
15951,"152 PLYMOUTH ST",41.290155,-72.935691
15952,"156 PLYMOUTH ST",41.290249,-72.935627
15953,"162 PLYMOUTH ST",41.290337,-72.935534
15954,"164 PLYMOUTH ST",41.290401,-72.935478
15955,"168 PLYMOUTH ST",41.290446,-72.935432
15956,"170 PLYMOUTH ST",41.29051,-72.935363
15957,"174 PLYMOUTH ST",41.2906492,-72.9352123
15958,"74 KIMBERLY AV",41.2900835,-72.9337335
15959,"80 KIMBERLY AV",41.2900067,-72.9337722
15960,"84 KIMBERLY AV",41.2899458,-72.9337808
15961,"180 LAMBERTON ST",41.290121,-72.938765
15962,"LAMBERTON ST",41.2908946,-72.9353138
15963,"172 LAMBERTON ST",41.2902171,-72.9384555
15964,"168 LAMBERTON ST",41.289914,-72.938095
15965,"160 LAMBERTON ST",41.2902847,-72.9380156
15966,"158 LAMBERTON ST",41.290059,-72.937731
15967,"154 LAMBERTON ST",41.290028,-72.937548
15968,"152 LAMBERTON ST",41.290078,-72.9374519
15969,"146 LAMBERTON ST",41.290286,-72.937413
15970,"144 LAMBERTON ST",41.290336,-72.937318
15971,"LAMBERTON ST",41.2908946,-72.9353138
15972,"138 LAMBERTON ST",41.290355,-72.937174
15973,"132 LAMBERTON ST",41.2904139,-72.9370162
15974,NA,40.6004643,-73.752093
15975,"124 LAMBERTON ST",41.2905028,-72.9367621
15976,"122 LAMBERTON ST",41.290379,-72.936589
15977,"120 LAMBERTON ST",41.29043,-72.936462
15978,"118 LAMBERTON ST",41.290473,-72.9363429
15979,"116 LAMBERTON ST",41.290512,-72.93623
15980,"114 LAMBERTON ST",41.2905469,-72.936133
15981,"112 LAMBERTON ST",41.2905779,-72.93605
15982,"104 LAMBERTON ST",41.2906225,-72.9359308
15983,"102 LAMBERTON ST",41.290679,-72.935772
15984,"98 LAMBERTON ST",41.290735,-72.9356169
15985,"17 MORRIS ST",41.289364,-72.9383019
15986,"19 MORRIS ST",41.289473,-72.93834
15987,"23 MORRIS ST",41.289577,-72.938378
15988,"27 MORRIS ST",41.2896459,-72.9385436
15989,"31 MORRIS ST",41.28975,-72.938528
15990,"33 MORRIS ST",41.289823,-72.938564
15991,"37 MORRIS ST",41.2899261,-72.9386226
15992,"214 LAMBERTON ST",41.2899739,-72.9400914
15993,"212 LAMBERTON ST",41.2899671,-72.9400056
15994,"210 LAMBERTON ST",41.289937,-72.939882
15995,"206 LAMBERTON ST",41.289941,-72.939747
15996,"202 LAMBERTON ST",41.2900468,-72.9396613
15997,"198 LAMBERTON ST",41.29002,-72.939376
15998,"188 LAMBERTON ST",41.2901732,-72.9391163
15999,"42 MORRIS ST",41.2900227,-72.9390699
